Time,UnixTime,Tmp
-0.0689401626586914,1631175470.45193,32.33
1.18110990524292,1631175471.70198,32.33
1.43112969398499,1631175471.952,32.33
1.68113970756531,1631175472.20201,32.33
1.93114972114563,1631175472.45202,32.33
2.18115973472595,1631175472.70203,32.33
2.43116974830627,1631175472.95204,32.33
2.6811797618866,1631175473.20205,32.33
2.93119978904724,1631175473.45207,32.33
3.18120980262756,1631175473.70208,32.33
3.43121981620789,1631175473.95209,32.33
3.68122982978821,1631175474.2021,32.33
3.93123984336853,1631175474.45211,32.33
4.18124985694885,1631175474.70212,32.33
4.4312698841095,1631175474.95214,32.33
4.68127989768982,1631175475.20215,32.33
4.93128967285156,1631175475.45216,32.33
5.18129968643188,1631175475.70217,32.33
5.43130970001221,1631175475.95218,32.33
5.68131971359253,1631175476.20219,32.33
5.93132972717285,1631175476.4522,32.33
7.43139982223511,1631175477.95227,32.35
7.68141984939575,1631175478.20229,32.35
7.93142986297607,1631175478.4523,32.35
8.1814398765564,1631175478.70231,32.33
8.43144989013672,1631175478.95232,32.33
8.68145990371704,1631175479.20233,32.33
8.93146967887878,1631175479.45234,32.33
9.18147969245911,1631175479.70235,32.35
9.43149971961975,1631175479.95237,32.35
9.68150973320007,1631175480.20238,32.35
9.9315197467804,1631175480.45239,32.35
10.1815297603607,1631175480.7024,32.35
10.431539773941,1631175480.95241,32.35
10.6815497875214,1631175481.20242,32.35
10.931569814682,1631175481.45244,32.35
11.1815798282623,1631175481.70245,32.33
11.4315898418427,1631175481.95246,32.33
11.681599855423,1631175482.20247,32.33
11.9316098690033,1631175482.45248,32.33
12.1816198825836,1631175482.70249,32.33
12.4316399097443,1631175482.95251,32.33
12.681649684906,1631175483.20252,32.33
12.9316596984863,1631175483.45253,32.33
13.1816697120667,1631175483.70254,32.33
13.431679725647,1631175483.95255,32.33
13.6816897392273,1631175484.20256,32.33
13.9316997528076,1631175484.45257,32.33
14.1817197799683,1631175484.70259,32.35
14.4317297935486,1631175484.9526,32.35
14.6817398071289,1631175485.20261,32.35
14.9317498207092,1631175485.45262,32.35
15.1817598342896,1631175485.70263,32.35
15.4317698478699,1631175485.95264,32.35
15.6817898750305,1631175486.20266,32.35
15.9317998886108,1631175486.45267,32.35
17.4318697452545,1631175487.95274,32.33
17.6818797588348,1631175488.20275,32.33
17.9318897724152,1631175488.45276,32.33
19.1819498538971,1631175489.70282,32.31
19.4319598674774,1631175489.95283,32.31
19.6819698810577,1631175490.20284,32.31
19.9319798946381,1631175490.45285,32.31
20.1819899082184,1631175490.70286,32.33
20.4320096969604,1631175490.95288,32.33
20.6820197105408,1631175491.20289,32.33
20.9320297241211,1631175491.4529,32.33
21.1820397377014,1631175491.70291,32.35
21.4320497512817,1631175491.95292,32.35
21.6820597648621,1631175492.20293,32.35
21.9320797920227,1631175492.45295,32.35
23.1821298599243,1631175493.703,32.35
23.4321398735046,1631175493.95301,32.35
23.6821599006653,1631175494.20303,32.35
23.932169675827,1631175494.45304,32.35
24.1821796894073,1631175494.70305,32.35
24.4321897029877,1631175494.95306,32.35
24.682199716568,1631175495.20307,32.35
24.9322097301483,1631175495.45308,32.35
25.182229757309,1631175495.7031,32.33
25.4322397708893,1631175495.95311,32.33
25.6822497844696,1631175496.20312,32.33
25.9322597980499,1631175496.45313,32.33
26.1822698116302,1631175496.70314,32.33
26.4322798252106,1631175496.95315,32.33
26.6822998523712,1631175497.20317,32.33
26.9323098659515,1631175497.45318,32.33
27.1823198795319,1631175497.70319,32.33
27.4323298931122,1631175497.9532,32.33
27.6823399066925,1631175498.20321,32.33
27.9323496818542,1631175498.45322,32.33
28.1823596954346,1631175498.70323,32.33
28.4323797225952,1631175498.95325,32.33
28.6823897361755,1631175499.20326,32.33
28.9323997497559,1631175499.45327,32.33
29.1824097633362,1631175499.70328,32.33
29.4324197769165,1631175499.95329,32.33
29.6824297904968,1631175500.2033,32.33
29.9324498176575,1631175500.45332,32.33
30.1824598312378,1631175500.70333,32.33
30.4324698448181,1631175500.95334,32.33
30.6824798583984,1631175501.20335,32.33
30.9324898719788,1631175501.45336,32.33
31.1824998855591,1631175501.70337,32.37
31.4325196743011,1631175501.95339,32.37
31.6825296878815,1631175502.2034,32.37
31.9325397014618,1631175502.45341,32.37
33.9326298236847,1631175504.4535,32.33
34.182639837265,1631175504.70351,32.33
34.4326498508453,1631175504.95352,32.33
34.682669878006,1631175505.20354,32.33
34.9326798915863,1631175505.45355,32.33
35.1826899051666,1631175505.70356,32.33
35.4326996803284,1631175505.95357,32.33
35.6827096939087,1631175506.20358,32.33
35.932719707489,1631175506.45359,32.33
36.1827297210693,1631175506.7036,32.31
36.43274974823,1631175506.95362,32.31
36.6827597618103,1631175507.20363,32.31
36.9327697753906,1631175507.45364,32.31
37.1827797889709,1631175507.70365,32.33
37.4327898025513,1631175507.95366,32.33
37.6827998161316,1631175508.20367,32.33
37.9328198432922,1631175508.45369,32.33
38.1828298568726,1631175508.7037,32.35
38.4328398704529,1631175508.95371,32.35
38.6828498840332,1631175509.20372,32.35
38.9328598976135,1631175509.45373,32.35
39.1828696727753,1631175509.70374,32.33
39.4328896999359,1631175509.95376,32.33
39.6828997135162,1631175510.20377,32.33
39.9329097270966,1631175510.45378,32.33
40.1829197406769,1631175510.70379,32.33
40.4329297542572,1631175510.9538,32.33
40.6829397678375,1631175511.20381,32.33
40.9329597949982,1631175511.45383,32.33
41.1829698085785,1631175511.70384,32.33
41.4329798221588,1631175511.95385,32.33
41.6829898357391,1631175512.20386,32.33
41.9329998493195,1631175512.45387,32.33
42.1830098628998,1631175512.70388,32.33
42.4330198764801,1631175512.95389,32.33
42.6830399036407,1631175513.20391,32.33
42.9330496788025,1631175513.45392,32.33
43.1830596923828,1631175513.70393,32.29
43.4330697059631,1631175513.95394,32.29
43.6830797195435,1631175514.20395,32.29
43.9330897331238,1631175514.45396,32.29
45.1831498146057,1631175515.70402,32.31
45.433159828186,1631175515.95403,32.31
45.6831698417664,1631175516.20404,32.31
45.933189868927,1631175516.45406,32.31
47.18323969841,1631175517.70411,32.35
47.4332597255707,1631175517.95413,32.35
47.683269739151,1631175518.20414,32.35
47.9332797527313,1631175518.45415,32.35
48.1832897663116,1631175518.70416,32.35
48.433299779892,1631175518.95417,32.35
48.6833097934723,1631175519.20418,32.35
48.9333298206329,1631175519.4542,32.35
49.1833398342133,1631175519.70421,32.31
49.4333498477936,1631175519.95422,32.31
49.6833598613739,1631175520.20423,32.31
49.9333698749542,1631175520.45424,32.31
50.1833798885345,1631175520.70425,32.35
50.4333899021149,1631175520.95426,32.35
50.6834096908569,1631175521.20428,32.35
50.9334197044373,1631175521.45429,32.35
51.1834297180176,1631175521.7043,32.33
51.4334397315979,1631175521.95431,32.33
51.6834497451782,1631175522.20432,32.33
51.9334597587585,1631175522.45433,32.33
52.1834797859192,1631175522.70435,32.31
52.4334897994995,1631175522.95436,32.31
52.6834998130798,1631175523.20437,32.31
52.9335098266602,1631175523.45438,32.31
53.1835198402405,1631175523.70439,32.33
53.4335298538208,1631175523.9544,32.33
53.6835498809814,1631175524.20442,32.33
53.9335598945618,1631175524.45443,32.33
54.1835699081421,1631175524.70444,32.33
54.4335796833038,1631175524.95445,32.33
54.6835896968842,1631175525.20446,32.33
54.9335997104645,1631175525.45447,32.33
55.1836097240448,1631175525.70448,32.31
55.4336297512054,1631175525.9545,32.31
55.6836397647858,1631175526.20451,32.31
55.9336497783661,1631175526.45452,32.31
56.1836597919464,1631175526.70453,32.31
56.4336698055267,1631175526.95454,32.31
56.6836798191071,1631175527.20455,32.31
56.9336998462677,1631175527.45457,32.31
57.183709859848,1631175527.70458,32.35
57.4337198734283,1631175527.95459,32.35
57.6837298870087,1631175528.2046,32.35
57.933739900589,1631175528.45461,32.35
59.1837997436523,1631175529.70467,32.35
59.4338097572327,1631175529.95468,32.35
59.683819770813,1631175530.20469,32.35
59.9338297843933,1631175530.4547,32.35
