Time,UnixTime,GSR
0.637776136398315,1631168107.901,0.2770344
0.887776136398315,1631168108.151,0.2757531
2.13777613639832,1631168109.401,0.2770344
2.38777613639832,1631168109.651,0.2744717
2.63777613639832,1631168109.901,0.2770344
2.88777613639832,1631168110.151,0.2731904
3.13777613639832,1631168110.401,0.2757531
3.38777613639832,1631168110.651,0.2783157
3.63777613639832,1631168110.901,0.2770344
3.88777613639832,1631168111.151,0.2744717
5.13777613639832,1631168112.401,0.2719091
5.38777613639832,1631168112.651,0.2731904
5.63777613639832,1631168112.901,0.2719091
5.88777613639832,1631168113.151,0.2706277
6.13777613639832,1631168113.401,0.2719091
6.38777613639832,1631168113.651,0.2744717
6.63777613639832,1631168113.901,0.2706277
6.88777613639832,1631168114.151,0.2744717
8.13777613639832,1631168115.401,0.291129
8.38777613639832,1631168115.651,0.291129
8.63777613639832,1631168115.901,0.2936917
8.88777613639832,1631168116.151,0.2821597
9.13777613639832,1631168116.401,0.2731904
9.38777613639832,1631168116.651,0.2757531
9.63777613639832,1631168116.901,0.2783157
9.88777613639832,1631168117.151,0.2731904
10.1377761363983,1631168117.401,0.2731904
10.3877761363983,1631168117.651,0.2783157
10.6377761363983,1631168117.901,0.2770344
10.8877761363983,1631168118.151,0.2783157
11.1377761363983,1631168118.401,0.2731904
11.3877761363983,1631168118.651,0.2719091
11.6377761363983,1631168118.901,0.2783157
11.8877761363983,1631168119.151,0.2744717
12.1377761363983,1631168119.401,0.2744717
12.3877761363983,1631168119.651,0.2757531
12.6377761363983,1631168119.901,0.2731904
12.8877761363983,1631168120.151,0.2744717
13.1377761363983,1631168120.401,0.2744717
13.3877761363983,1631168120.651,0.2757531
13.6377761363983,1631168120.901,0.2757531
13.8877761363983,1631168121.151,0.2680651
14.1377761363983,1631168121.401,0.2706277
14.3877761363983,1631168121.651,0.2757531
14.6377761363983,1631168121.901,0.2693464
14.8877761363983,1631168122.151,0.2770344
15.1377761363983,1631168122.401,0.2731904
15.3877761363983,1631168122.651,0.2731904
15.6377761363983,1631168122.901,0.2744717
15.8877761363983,1631168123.151,0.2706277
16.1377761363983,1631168123.401,0.2731904
16.3877761363983,1631168123.651,0.2706277
16.6377761363983,1631168123.901,0.2731904
16.8877761363983,1631168124.151,0.2757531
17.1377761363983,1631168124.401,0.2731904
17.3877761363983,1631168124.651,0.2693464
18.6377761363983,1631168125.901,0.2757531
18.8877761363983,1631168126.151,0.2757531
19.1377761363983,1631168126.401,0.2693464
19.3877761363983,1631168126.651,0.2731904
19.6377761363983,1631168126.901,0.2770344
19.8877761363983,1631168127.151,0.2706277
20.1377761363983,1631168127.401,0.2731904
20.3877761363983,1631168127.651,0.2744717
20.6377761363983,1631168127.901,0.2706277
