Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
44.0,1.3731198287097697,-2.2009737406220475,-0.5204655122149092,-0.636163487826561,-1.2404673485079731,1.0,2.0
44.01667,1.3271824126812628,-2.2125492674999445,-0.44032275462725273,-0.6336534408809915,-1.2404673485079731,1.0,2.0
44.03333,1.2173722426063538,-2.0598741167023515,-0.3619030068738422,-0.6338192654743007,-1.2404673485079731,1.0,2.0
44.05,1.0693595845765613,-1.809084427962249,-0.2844358117336635,-0.6342012282137135,-1.2404673485079731,1.0,2.0
44.06667,0.9213469265467056,-1.5582947392220392,-0.20696861659345178,-0.6345831909531265,-1.2404673485079731,1.0,2.0
44.08333,0.7734230583537917,-1.3076554942064837,-0.12954789247616735,-0.6349649245607221,-1.2404673485079731,1.0,2.0
44.1,0.625410400323936,-1.056865805466274,-0.05208069733595564,-0.6353468873001351,-1.2404673485079731,1.0,2.0
44.11666,0.47748653213095904,-0.8062265604506116,0.025340026781361807,-0.6357286209077307,-1.2404673485079731,1.0,2.0
44.13334,0.3293850842643508,-0.555286427986069,0.10285369294440179,-0.6361108127789606,-1.2404673485079731,1.0,2.0
44.15,0.18146121607137383,-0.30464718297040627,0.18027441706171923,-0.6364925463865563,-1.2404673485079731,1.0,2.0
44.16667,0.0334485580415182,-0.05385749423019644,0.2577416122019309,-0.6368745091259693,-1.2404673485079731,1.0,2.0
44.18333,-0.11447531015139578,0.19678175078535923,0.3351623363192154,-0.6372562427335648,-1.2404673485079731,1.0,2.0
44.2,-0.2624879681812514,0.44757143952556877,0.4126295314594271,-0.6376382054729779,-1.2404673485079731,1.0,2.0
44.21667,-0.3251339818739126,0.5859717259748881,0.453951606356,-0.6380201682123907,-1.2404673485079731,1.0,2.0
44.23333,-0.24607122473632906,0.5377718711642093,0.4352638453621747,-0.6384019018199864,-1.2404673485079731,1.0,2.0
44.25,-0.16696101096182672,0.4895430848680613,0.41656486722490005,-0.6387838645593993,-1.2404673485079731,1.0,2.0
44.26667,-0.08785079718732437,0.44131429857191323,0.3978658890876255,-0.6391658272988121,-1.2404673485079731,1.0,2.0
44.28333,-0.008788040049740601,0.3931144437612345,0.37917812809380025,-0.6411875100117119,-1.2404673485079731,1.0,2.0
44.3,0.07032217372476174,0.3448856574650864,0.3604791499565256,-0.6433428833572543,-1.2404673485079731,1.0,2.0
44.31667,0.14943238749929771,0.29665687116891787,0.34178017181924303,-0.6454982567027975,-1.2404673485079731,1.0,2.0
44.33333,0.22849514463684764,0.24845701635825962,0.3230924108254256,-0.6476523370829252,-1.2404673485079731,1.0,2.0
44.35,0.30760535841138376,0.20022823006209123,0.30439343268814306,-0.6498077104284685,-1.2404673485079731,1.0,2.0
44.36666,0.3866681155489674,0.1520283752514123,0.2857056716943178,-0.6519617908085972,-1.2404673485079731,1.0,2.0
44.38334,0.4658257859603884,0.10377065746979516,0.2669954764135939,-0.6541184571195533,-1.2404673485079731,1.0,2.0
44.4,0.5598957760442369,0.05001897503555288,0.2646845214533628,-0.6562725374996818,-1.2334009100592436,1.0,2.0
44.41667,0.7589579121678511,-0.04258523998766169,0.3768843820761297,-0.6584279108452251,-1.2237179539191034,1.0,2.0
44.43333,0.8775469934763465,-0.11777856950568236,0.44896391901145594,-0.6605819912253529,-1.21404080639093,1.0,2.0
44.45,0.7550472174002761,-0.140929623261486,0.40087826445884156,-0.6627373645708963,-1.2043578502507897,1.0,2.0
44.46667,0.5808319661617919,-0.0815477836047715,0.4670753330952294,-0.6648927379164384,-1.1946748941106493,1.0,2.0
44.48333,0.32067609798349234,0.1151181265547204,0.7233783140498874,-0.6670468182965672,-1.184997746582463,1.0,2.0
44.5,0.1675589698938471,0.23086765612566013,0.9077015476891553,-0.6692021916421095,-1.1753147904423227,1.0,2.0
44.51667,0.12162155386534032,0.2655942367593508,1.0199014083118743,-0.6713575649876519,-1.1656318343021825,1.0,2.0
44.53333,-0.0773665880210812,0.1628822904931284,1.1720931890448238,-0.670181295973842,-1.155954686773996,1.0,2.0
44.55,-0.36830355620162414,-0.022326139553221783,1.348407255737668,-0.6687352911313509,-1.146271730633856,1.0,2.0
44.56667,-0.3491157590704769,-0.24221410002426738,1.3443709533192263,-0.6672892862888592,-1.1365887744937155,1.0,2.0
44.58333,-0.2267286852124339,-0.4735116433065974,1.2803157335873565,-0.6658441488757878,-1.1269116269655421,1.0,2.0
44.6,-0.21468986332197262,-0.45704408533031193,1.1426268275956473,-0.6643981440332962,-1.1172286708254018,1.0,2.0
44.61666,-0.21851568491282997,-0.40498546205279934,0.9944516667312355,-0.6629530066202243,-1.1075515232972155,1.0,2.0
44.63334,-0.22234609932672375,-0.35286434342923995,0.8460986245213183,-0.661506134348314,-1.0978627585451213,1.0,2.0
44.65,-0.2261719209175811,-0.30080572015172735,0.6979234636569067,-0.6600609969352421,-1.0952462329654262,1.0,2.0
44.66667,-0.2300000389199583,-0.24871584920116918,0.549659362119679,-0.6586149920927503,-1.0952462329654262,1.0,2.0
44.68333,-0.233825860510814,-0.19665722592367882,0.40148420125533063,-0.6571698546796791,-1.0952462329654262,1.0,2.0
44.7,-0.2376539785131912,-0.14456735497312062,0.253220099718103,-0.6557238498371873,-1.0952462329654262,1.0,2.0
44.71667,-0.20562606035006434,0.039797451686159016,0.06442054784088243,-0.6542778449946962,-1.0952462329654262,1.0,2.0
44.73333,-0.11380634216948803,0.44469785495570113,-0.19188243311377556,-0.6528327075816244,-1.0952462329654262,1.0,2.0
44.75,-0.06016941096442053,0.7631229953074594,-0.4483392573942762,-0.6513867027391332,-1.0952462329654262,1.0,2.0
44.76667,-0.04485693895491827,0.9946335328653971,-0.7047960816747769,-0.6499406978966422,-1.0952462329654262,1.0,2.0
44.78333,0.17110107356199214,1.4354329280724831,-1.0010556765714564,-0.6516240657445918,-1.0952462329654262,1.0,2.0
44.8,0.5078675461513317,2.0024520525603027,-1.3215240177870846,-0.6535611685810417,-1.0952462329654262,1.0,2.0
44.81667,0.626807710004193,1.9453755872851544,-1.5460282430837535,-0.6554982714174927,-1.0952462329654262,1.0,2.0
44.83333,0.6727175690944616,1.6792981794224258,-1.738255478799665,-0.6574342122246465,-1.0952462329654262,1.0,2.0
44.85,0.17009914036586188,1.5850028225804262,-1.3703944253520024,-0.6593713150610975,-1.0952462329654262,1.0,2.0
44.86666,-0.4114257414444547,1.515591324877076,-0.9218642086813509,-0.6613072558682519,-1.0952462329654262,1.0,2.0
44.88334,-0.6264676712911144,1.56175152074756,-0.21656081659331514,-0.6632455207339976,-1.0952462329654262,1.0,2.0
44.9,-0.8255348543621414,1.6266719095803905,0.4008847750002283,-0.6651814615411522,-1.0952462329654262,1.0,2.0
44.91667,-0.9174096864191941,1.8234558665047216,0.4008847750002283,-0.667118564377603,-1.0952462329654262,1.0,2.0
44.93333,-0.8683346020665522,1.994213935967784,0.3291359615440901,-0.6690545051847567,-1.0952462329654262,1.0,2.0
44.95,-0.3936479697717798,2.0868181509909984,0.04062203422840391,-0.6709916080212077,-1.0952462329654262,1.0,2.0
44.96667,0.2299606218393126,2.1447829277694694,0.08786303056355733,-0.6729287108576579,-1.0952462329654262,1.0,2.0
44.98333,1.1022479445547875,2.1447829277694694,0.69658261033087,-0.6748646516648124,-1.0952462329654262,1.0,2.0
45.0,1.264777403887281,2.1447829277694694,1.1856748563369464,-0.6768017545012625,-1.0952462329654262,1.0,2.0
45.01667,0.7137049941955091,2.1447829277694694,1.5542134487350026,-0.6787388573377126,-1.0952462329654262,1.0,2.0
45.03333,0.21055214093074387,2.1447829277694694,1.2635336930765273,-0.6783536497157158,-1.0952462329654262,1.0,2.0
45.05,-0.26413449136382616,2.1447829277694694,0.5743059778226819,-0.6777807056065964,-1.0952462329654262,1.0,2.0
45.06667,-0.8075787137188317,2.1447829277694694,-0.5347642475502712,-0.677207761497477,-1.0952462329654262,1.0,2.0
45.08333,-1.3738003091654774,2.1447829277694694,-1.784241279703696,-0.6766351610860838,-1.0952462329654262,1.0,2.0
45.1,-1.7932894335172114,1.9931739092924412,-1.9568176065812786,-0.6760622169769642,-1.0952462329654262,1.0,2.0
45.11666,-2.1911748789663754,1.8196451650340661,-1.9728365428909447,-0.6754896165655707,-1.0952462329654262,1.0,2.0
45.13334,-1.2440168553722106,1.4031785799869234,-1.5887486603549745,-0.6749163287587255,-1.0952462329654262,1.0,2.0
45.15,-0.38584454715971384,1.0124020507606277,-1.251729077474915,-0.6743437283473321,-1.0952462329654262,1.0,2.0
45.16667,-0.1714699390265908,0.8040425669583948,-1.251729077474915,-0.6737707842382127,-1.0952462329654262,1.0,2.0
45.18333,0.008587144421126357,0.5096572055825742,-1.3511395006350126,-0.6731981838268194,-1.0952462329654262,1.0,2.0
45.2,0.08514950446867028,-0.0459680845567132,-1.7518532885734657,-0.6726252397176998,-1.0952462329654262,1.0,2.0
45.21667,0.08738511514690955,-0.415698464561841,-2.002917192236344,-0.6720522956085805,-1.0952462329654262,1.0,2.0
45.23333,-0.03500195871118567,-0.4735228503824481,-2.002917192236344,-0.6714796951971871,-1.0952462329654262,1.0,2.0
45.25,-0.08128216350580289,-0.47954793127895146,-1.978988201209906,-0.6709067510880679,-1.0952462329654262,1.0,2.0
45.26667,-0.05065721948679837,-0.4332458237673639,-1.9309025466573122,-0.6703338069789485,-1.0952462329654262,1.0,2.0
45.28333,0.16103075690560995,-0.48063255088192797,-1.8130116826761111,-0.6696098136179681,-1.0952462329654262,1.0,2.0
45.3,0.4825926691051574,-0.584812292783,-1.6527261675007983,-0.668873155975531,-1.0952462329654262,1.0,2.0
45.31667,0.7583529804131944,-0.5678083475269817,-1.3006666999494432,-0.6681364983330936,-1.0952462329654262,1.0,2.0
