Time,UnixTime,Acc_X,Acc_Y,Acc_Z
0.488499879837036,1631601362.15068,-9,38,50
0.519749879837036,1631601362.18193,-9,38,50
0.551009893417358,1631601362.21319,-9,39,50
0.582259893417358,1631601362.24444,-9,39,50
0.613509893417358,1631601362.27569,-9,38,50
0.644759893417358,1631601362.30694,-8,39,50
0.676009893417358,1631601362.33819,-8,39,50
0.707259893417358,1631601362.36944,-9,39,50
0.738519906997681,1631601362.4007,-8,39,51
0.769769906997681,1631601362.43195,-8,39,50
0.801019906997681,1631601362.4632,-8,39,50
0.832269906997681,1631601362.49445,-8,39,50
0.863519906997681,1631601362.5257,-8,39,50
0.894769906997681,1631601362.55695,-7,39,50
0.926019906997681,1631601362.5882,-8,39,50
0.957279920578003,1631601362.61946,-8,39,50
0.988529920578003,1631601362.65071,-8,39,50
1.019779920578,1631601362.68196,-7,39,50
1.17603969573975,1631601362.83822,-8,39,50
1.20728969573975,1631601362.86947,-7,39,50
1.23853969573975,1631601362.90072,-8,39,50
1.26978969573975,1631601362.93197,-8,39,50
1.30103969573975,1631601362.96322,-7,39,50
1.33228969573975,1631601362.99447,-7,39,50
1.36353969573975,1631601363.02572,-8,39,50
1.39479970932007,1631601363.05698,-8,39,50
1.55104970932007,1631601363.21323,-8,39,50
1.58229970932007,1631601363.24448,-8,39,50
1.61355972290039,1631601363.27574,-8,39,50
1.64480972290039,1631601363.30699,-8,39,50
1.67605972290039,1631601363.33824,-8,39,50
1.70730972290039,1631601363.36949,-8,39,50
1.73855972290039,1631601363.40074,-8,39,50
1.76980972290039,1631601363.43199,-8,39,50
1.80105972290039,1631601363.46324,-8,39,50
1.83231973648071,1631601363.4945,-8,39,50
1.86356973648071,1631601363.52575,-8,39,50
1.89481973648071,1631601363.557,-8,39,50
1.92606973648071,1631601363.58825,-8,39,50
1.95731973648071,1631601363.6195,-8,39,50
1.98856973648071,1631601363.65075,-8,39,50
2.01981973648071,1631601363.682,-8,39,50
2.05107975006104,1631601363.71326,-8,39,50
2.08232975006104,1631601363.74451,-8,39,50
2.11357975006104,1631601363.77576,-8,39,50
2.14482975006104,1631601363.80701,-8,39,50
2.30108976364136,1631601363.96327,-8,38,50
2.33233976364136,1631601363.99452,-8,38,50
2.36358976364136,1631601364.02577,-8,38,51
2.39483976364136,1631601364.05702,-8,38,50
2.42608976364136,1631601364.08827,-8,38,51
2.45733976364136,1631601364.11952,-8,38,51
2.48859977722168,1631601364.15078,-8,38,51
2.51984977722168,1631601364.18203,-8,38,50
2.64484977722168,1631601364.30703,-8,38,51
2.67609977722168,1631601364.33828,-8,38,51
2.707359790802,1631601364.36954,-8,38,51
2.738609790802,1631601364.40079,-8,38,51
2.769859790802,1631601364.43204,-8,38,50
2.801109790802,1631601364.46329,-8,38,50
2.832359790802,1631601364.49454,-8,38,50
2.863609790802,1631601364.52579,-8,38,50
2.894859790802,1631601364.55704,-7,38,50
3.05111980438232,1631601364.7133,-9,39,51
3.08236980438232,1631601364.74455,-8,40,50
3.23862981796265,1631601364.90081,-9,42,48
3.26987981796265,1631601364.93206,-8,42,48
3.30112981796265,1631601364.96331,-7,42,48
3.33238983154297,1631601364.99457,-6,41,47
3.36363983154297,1631601365.02582,-7,42,47
3.39488983154297,1631601365.05707,-5,42,47
3.42613983154297,1631601365.08832,-6,42,48
3.45738983154297,1631601365.11957,-5,43,47
3.48863983154297,1631601365.15082,-6,43,46
3.51988983154297,1631601365.18207,-9,41,46
3.55114984512329,1631601365.21333,-4,43,47
3.58239984512329,1631601365.24458,-6,44,46
3.61364984512329,1631601365.27583,-5,43,47
3.64489984512329,1631601365.30708,-4,43,47
3.67614984512329,1631601365.33833,-3,43,47
3.70739984512329,1631601365.36958,-3,43,47
3.73864984512329,1631601365.40083,-2,43,48
3.76990985870361,1631601365.43209,-3,43,47
3.80115985870361,1631601365.46334,-2,43,48
3.83240985870361,1631601365.49459,-2,43,47
3.86365985870361,1631601365.52584,-2,43,47
3.89490985870361,1631601365.55709,-2,43,47
3.92615985870361,1631601365.58834,-3,43,47
3.95740985870361,1631601365.61959,-4,42,47
3.98866987228394,1631601365.65085,-2,42,48
4.01991987228394,1631601365.6821,-1,41,49
4.17616987228394,1631601365.83835,-4,41,49
4.20742988586426,1631601365.86961,-5,41,49
4.23867988586426,1631601365.90086,-5,40,49
4.26992988586426,1631601365.93211,-5,40,50
4.30117988586426,1631601365.96336,-5,40,50
4.33242988586426,1631601365.99461,-5,39,50
4.36367988586426,1631601366.02586,-5,39,50
4.39492988586426,1631601366.05711,-5,39,50
4.42618989944458,1631601366.08837,-6,39,50
4.45743989944458,1631601366.11962,-6,40,50
4.48868989944458,1631601366.15087,-6,40,50
4.51993989944458,1631601366.18212,-7,39,50
4.55118989944458,1631601366.21337,-8,40,51
4.58243989944458,1631601366.24462,-8,39,51
4.7386999130249,1631601366.40088,-10,44,45
4.7699499130249,1631601366.43213,-14,43,44
4.8011999130249,1631601366.46338,-17,42,45
4.8324499130249,1631601366.49463,-17,42,45
4.86370992660522,1631601366.52589,-18,43,44
4.89495992660522,1631601366.55714,-17,44,44
4.92620992660522,1631601366.58839,-15,44,46
4.95745992660522,1631601366.61964,-15,44,45
4.98870992660522,1631601366.65089,-16,42,45
5.01995992660522,1631601366.68214,-17,41,45
5.05120992660522,1631601366.71339,-18,42,45
5.08246970176697,1631601366.74465,-17,42,44
5.11371970176697,1631601366.7759,-17,44,43
5.14496970176697,1631601366.80715,-17,44,43
5.17621970176697,1631601366.8384,-18,45,43
5.20746970176697,1631601366.86965,-18,45,43
5.23871970176697,1631601366.9009,-16,45,42
5.26996970176697,1631601366.93215,-17,45,42
5.30122971534729,1631601366.96341,-17,44,44
5.33247971534729,1631601366.99466,-17,44,43
5.36372971534729,1631601367.02591,-16,44,43
5.39497971534729,1631601367.05716,-17,44,44
5.42622971534729,1631601367.08841,-17,44,44
5.45747971534729,1631601367.11966,-17,44,43
5.48872971534729,1631601367.15091,-18,45,43
5.51998972892761,1631601367.18217,-18,44,43
5.67623972892761,1631601367.33842,-17,45,43
