Time,UnixTime,Tmp
-0.427860260009766,1631601361.23432,32.57
-0.177850246429443,1631601361.48433,32.57
0.0721597671508789,1631601361.73434,32.57
0.322169780731201,1631601361.98435,32.57
0.572179794311523,1631601362.23436,32.57
0.822189807891846,1631601362.48437,32.57
1.07220983505249,1631601362.73439,32.57
1.32221984863281,1631601362.9844,32.57
2.57227993011475,1631601364.23446,32.59
2.82228970527649,1631601364.48447,32.59
3.07229971885681,1631601364.73448,32.59
3.32230973243713,1631601364.98449,32.59
4.57236981391907,1631601366.23455,32.57
4.82237982749939,1631601366.48456,32.57
5.07238984107971,1631601366.73457,32.57
5.32239985466003,1631601366.98458,32.57
6.57245969772339,1631601368.23464,32.59
6.82246971130371,1631601368.48465,32.59
7.07247972488403,1631601368.73466,32.59
7.32248973846436,1631601368.98467,32.59
7.572509765625,1631601369.23469,32.61
7.82251977920532,1631601369.4847,32.61
8.07252979278564,1631601369.73471,32.61
8.32253980636597,1631601369.98472,32.61
8.57254981994629,1631601370.23473,32.61
8.82255983352661,1631601370.48474,32.61
9.07257986068726,1631601370.73476,32.61
9.32258987426758,1631601370.98477,32.61
9.5725998878479,1631601371.23478,32.61
9.82260990142822,1631601371.48479,32.61
10.0726199150085,1631601371.7348,32.61
10.3226299285889,1631601371.98481,32.61
10.5726497173309,1631601372.23483,32.61
10.8226597309113,1631601372.48484,32.61
11.0726697444916,1631601372.73485,32.61
11.3226797580719,1631601372.98486,32.61
12.5727398395538,1631601374.23492,32.63
12.8227498531342,1631601374.48493,32.63
13.0727598667145,1631601374.73494,32.63
13.3227698802948,1631601374.98495,32.63
13.5727798938751,1631601375.23496,32.63
13.8227999210358,1631601375.48498,32.63
14.0728096961975,1631601375.73499,32.63
14.3228197097778,1631601375.985,32.63
14.5728297233582,1631601376.23501,32.63
14.8228397369385,1631601376.48502,32.63
15.0728497505188,1631601376.73503,32.63
15.3228697776794,1631601376.98505,32.63
16.3229098320007,1631601377.98509,32.65
16.5729198455811,1631601378.2351,32.65
16.8229298591614,1631601378.48511,32.65
17.072949886322,1631601378.73513,32.65
17.3229598999023,1631601378.98514,32.65
18.5730197429657,1631601380.2352,32.63
18.823029756546,1631601380.48521,32.63
19.0730397701263,1631601380.73522,32.63
19.3230497837067,1631601380.98523,32.63
19.573059797287,1631601381.23524,32.65
19.8230698108673,1631601381.48525,32.65
20.073089838028,1631601381.73527,32.65
20.3230998516083,1631601381.98528,32.65
20.5731098651886,1631601382.23529,32.65
20.8231198787689,1631601382.4853,32.65
21.0731298923492,1631601382.73531,32.65
21.3231399059296,1631601382.98532,32.65
21.5731499195099,1631601383.23533,32.67
21.823169708252,1631601383.48535,32.67
22.0731797218323,1631601383.73536,32.67
22.3231897354126,1631601383.98537,32.67
22.5731997489929,1631601384.23538,32.69
22.8232097625732,1631601384.48539,32.69
23.0732197761536,1631601384.7354,32.69
23.3232398033142,1631601384.98542,32.69
24.8233098983765,1631601386.48549,32.65
25.0733199119568,1631601386.7355,32.65
25.3233299255371,1631601386.98551,32.65
25.5733397006989,1631601387.23552,32.67
25.8233497142792,1631601387.48553,32.67
26.0733597278595,1631601387.73554,32.67
26.3233697414398,1631601387.98555,32.67
26.5733897686005,1631601388.23557,32.67
26.8233997821808,1631601388.48558,32.67
27.0734097957611,1631601388.73559,32.67
27.3234198093414,1631601388.9856,32.67
28.323469877243,1631601389.98565,32.67
28.5734798908234,1631601390.23566,32.69
28.8234899044037,1631601390.48567,32.69
29.073499917984,1631601390.73568,32.69
29.3235099315643,1631601390.98569,32.69
29.5735297203064,1631601391.23571,32.69
29.8235397338867,1631601391.48572,32.69
30.073549747467,1631601391.73573,32.69
30.3235597610474,1631601391.98574,32.69
30.5735697746277,1631601392.23575,32.69
30.823579788208,1631601392.48576,32.69
31.0735898017883,1631601392.73577,32.69
31.323609828949,1631601392.98579,32.69
32.8236799240112,1631601394.48586,32.71
33.073689699173,1631601394.73587,32.71
33.3236997127533,1631601394.98588,32.71
34.5737597942352,1631601396.23594,32.69
34.8237698078156,1631601396.48595,32.69
35.0737798213959,1631601396.73596,32.69
35.3237898349762,1631601396.98597,32.69
37.3238797187805,1631601398.98606,32.69
37.5738997459412,1631601399.23608,32.69
37.8239097595215,1631601399.48609,32.69
38.0739197731018,1631601399.7361,32.69
38.3239297866821,1631601399.98611,32.69
38.5739398002625,1631601400.23612,32.71
38.8239498138428,1631601400.48613,32.71
39.0739698410034,1631601400.73615,32.71
39.3239798545837,1631601400.98616,32.71
39.5739898681641,1631601401.23617,32.69
39.8239998817444,1631601401.48618,32.69
40.0740098953247,1631601401.73619,32.69
40.324019908905,1631601401.9862,32.69
40.5740299224854,1631601402.23621,32.69
40.8240497112274,1631601402.48623,32.69
41.0740597248077,1631601402.73624,32.69
41.3240697383881,1631601402.98625,32.69
41.5740797519684,1631601403.23626,32.71
41.8240897655487,1631601403.48627,32.71
42.074099779129,1631601403.73628,32.71
42.3241198062897,1631601403.9863,32.71
42.57412981987,1631601404.23631,32.71
42.8241398334503,1631601404.48632,32.71
43.0741498470306,1631601404.73633,32.71
43.324159860611,1631601404.98634,32.71
43.5741698741913,1631601405.23635,32.73
43.8241798877716,1631601405.48636,32.73
44.0741999149323,1631601405.73638,32.73
44.3242099285126,1631601405.98639,32.73
44.5742197036743,1631601406.2364,32.71
44.8242297172546,1631601406.48641,32.71
45.074239730835,1631601406.73642,32.71
45.3242497444153,1631601406.98643,32.71
47.0743398666382,1631601408.73652,32.73
47.3243498802185,1631601408.98653,32.73
47.5743598937988,1631601409.23654,32.73
