Time,UnixTime,Acc_X,Acc_Y,Acc_Z
-0.111655235290527,1631779214.70987,-38,-41,-25
-0.0803952217102051,1631779214.74113,-44,-42,-26
-0.0491452217102051,1631779214.77238,-42,-41,-24
-0.0178952217102051,1631779214.80363,-40,-40,-18
0.0133547782897949,1631779214.83488,-45,-43,-30
0.0446047782897949,1631779214.86613,-44,-41,-26
0.0758547782897949,1631779214.89738,-41,-39,-21
0.107104778289795,1631779214.92863,-46,-43,-22
0.138364553451538,1631779214.95989,-49,-43,-36
0.169614553451538,1631779214.99114,-50,-42,-25
0.200864553451538,1631779215.02239,-47,-41,-22
0.232114553451538,1631779215.05364,-43,-43,-21
0.263364553451538,1631779215.08489,-43,-41,-25
0.294614553451538,1631779215.11614,-45,-40,-21
0.325864553451538,1631779215.14739,-45,-42,-15
0.35712456703186,1631779215.17865,-41,-41,-14
0.38837456703186,1631779215.2099,-47,-42,-19
0.41962456703186,1631779215.24115,-47,-40,-24
0.45087456703186,1631779215.2724,-47,-40,-25
0.48212456703186,1631779215.30365,-41,-42,-17
0.638384580612183,1631779215.45991,-46,-41,-22
0.669634580612183,1631779215.49116,-48,-43,-24
0.825894594192505,1631779215.64742,-47,-42,-14
0.857144594192505,1631779215.67867,-47,-41,-18
0.888394594192505,1631779215.70992,-44,-41,-16
0.919644594192505,1631779215.74117,-46,-40,-13
0.950894594192505,1631779215.77242,-46,-41,-14
0.982144594192505,1631779215.80367,-47,-40,-16
1.01340460777283,1631779215.83493,-47,-39,-12
1.04465460777283,1631779215.86618,-49,-40,-15
1.20091462135315,1631779216.02244,-45,-41,-12
1.23216462135315,1631779216.05369,-49,-43,-14
1.26341462135315,1631779216.08494,-47,-41,-13
1.29466462135315,1631779216.11619,-44,-41,-11
1.32591462135315,1631779216.14744,-47,-42,-14
1.35716462135315,1631779216.17869,-47,-41,-17
1.38841462135315,1631779216.20994,-46,-42,-18
1.41967463493347,1631779216.2412,-46,-42,-19
1.45092463493347,1631779216.27245,-45,-43,-18
1.48217463493347,1631779216.3037,-46,-43,-19
1.51342463493347,1631779216.33495,-42,-43,-18
1.54467463493347,1631779216.3662,-45,-42,-18
1.57592463493347,1631779216.39745,-46,-42,-18
1.60717463493347,1631779216.4287,-46,-43,-20
1.63843464851379,1631779216.45996,-62,-34,-20
1.66968464851379,1631779216.49121,2,-60,-6
1.70093464851379,1631779216.52246,-68,-35,-29
1.73218464851379,1631779216.55371,-55,-49,-18
1.76343464851379,1631779216.58496,-48,-41,-8
1.79468464851379,1631779216.61621,-51,-42,-9
1.91969466209412,1631779216.74122,-46,-41,-6
1.95094466209412,1631779216.77247,-47,-42,-7
1.98219466209412,1631779216.80372,-52,-40,-4
2.01344466209412,1631779216.83497,-49,-41,0
2.04469466209412,1631779216.86622,-48,-41,2
2.07595467567444,1631779216.89748,-50,-40,3
2.10720467567444,1631779216.92873,-49,-41,3
2.13845467567444,1631779216.95998,-50,-41,1
2.16970467567444,1631779216.99123,-48,-41,2
2.32596468925476,1631779217.14749,-49,-38,11
