Time,UnixTime,GSR
-1.03846168518066,1631169473.401,0.1729797
-0.788461685180664,1631169473.651,0.170417
-0.538461685180664,1631169473.901,0.1729797
-0.288461685180664,1631169474.151,0.1716983
-0.0384616851806641,1631169474.401,0.170417
0.211538314819336,1631169474.651,0.174261
1.71153831481934,1631169476.151,0.1716983
1.96153831481934,1631169476.401,0.1729797
2.21153831481934,1631169476.651,0.1716983
2.46153831481934,1631169476.901,0.1716983
2.71153831481934,1631169477.151,0.1716983
2.96153831481934,1631169477.401,0.1716983
3.21153831481934,1631169477.651,0.1729797
3.46153831481934,1631169477.901,0.174261
3.71153831481934,1631169478.151,0.170417
3.96153831481934,1631169478.401,0.1716983
4.21153831481934,1631169478.651,0.174261
4.46153831481934,1631169478.901,0.1716983
4.71153831481934,1631169479.151,0.1716983
4.96153831481934,1631169479.401,0.1716983
5.21153831481934,1631169479.651,0.1691357
5.46153831481934,1631169479.901,0.1691357
5.71153831481934,1631169480.151,0.1691357
5.96153831481934,1631169480.401,0.1678543
6.21153831481934,1631169480.651,0.1678543
6.46153831481934,1631169480.901,0.1691357
6.71153831481934,1631169481.151,0.166573
6.96153831481934,1631169481.401,0.1678543
7.21153831481934,1631169481.651,0.170417
7.46153831481934,1631169481.901,0.1678543
7.71153831481934,1631169482.151,0.1678543
7.96153831481934,1631169482.401,0.1691357
8.21153831481934,1631169482.651,0.166573
8.46153831481934,1631169482.901,0.166573
8.71153831481934,1631169483.151,0.1691357
8.96153831481934,1631169483.401,0.166573
9.21153831481934,1631169483.651,0.170417
9.46153831481934,1631169483.901,0.1678543
9.71153831481934,1631169484.151,0.166573
9.96153831481934,1631169484.401,0.170417
10.2115383148193,1631169484.651,0.1691357
10.4615383148193,1631169484.901,0.178105
10.7115383148193,1631169485.151,0.1883556
10.9615383148193,1631169485.401,0.1921996
11.2115383148193,1631169485.651,0.1806677
11.4615383148193,1631169485.901,0.174261
11.7115383148193,1631169486.151,0.1716983
11.9615383148193,1631169486.401,0.1652917
12.2115383148193,1631169486.651,0.1716983
12.4615383148193,1631169486.901,0.1716983
12.7115383148193,1631169487.151,0.170417
12.9615383148193,1631169487.401,0.1716983
13.2115383148193,1631169487.651,0.1716983
13.4615383148193,1631169487.901,0.166573
13.7115383148193,1631169488.151,0.174261
13.9615383148193,1631169488.401,0.174261
14.2115383148193,1631169488.651,0.174261
14.4615383148193,1631169488.901,0.178105
14.7115383148193,1631169489.151,0.1729797
14.9615383148193,1631169489.401,0.1729797
15.2115383148193,1631169489.651,0.1729797
16.4615383148193,1631169490.901,0.170417
16.7115383148193,1631169491.151,0.1729797
16.9615383148193,1631169491.401,0.166573
17.2115383148193,1631169491.651,0.1729797
17.4615383148193,1631169491.901,0.1755423
17.7115383148193,1631169492.151,0.170417
17.9615383148193,1631169492.401,0.1716983
18.2115383148193,1631169492.651,0.1729797
18.4615383148193,1631169492.901,0.1716983
18.7115383148193,1631169493.151,0.1716983
18.9615383148193,1631169493.401,0.174261
19.2115383148193,1631169493.651,0.1729797
19.4615383148193,1631169493.901,0.174261
19.7115383148193,1631169494.151,0.174261
19.9615383148193,1631169494.401,0.174261
20.2115383148193,1631169494.651,0.1716983
20.4615383148193,1631169494.901,0.1729797
20.7115383148193,1631169495.151,0.1768237
20.9615383148193,1631169495.401,0.174261
21.2115383148193,1631169495.651,0.1793863
21.4615383148193,1631169495.901,0.178105
21.7115383148193,1631169496.151,0.1729797
21.9615383148193,1631169496.401,0.178105
22.2115383148193,1631169496.651,0.178105
22.4615383148193,1631169496.901,0.174261
22.7115383148193,1631169497.151,0.174261
22.9615383148193,1631169497.401,0.1755423
23.2115383148193,1631169497.651,0.174261
23.4615383148193,1631169497.901,0.174261
23.7115383148193,1631169498.151,0.1755423
23.9615383148193,1631169498.401,0.174261
24.2115383148193,1631169498.651,0.1755423
24.4615383148193,1631169498.901,0.174261
24.7115383148193,1631169499.151,0.174261
24.9615383148193,1631169499.401,0.174261
25.2115383148193,1631169499.651,0.1768237
25.4615383148193,1631169499.901,0.174261
25.7115383148193,1631169500.151,0.174261
25.9615383148193,1631169500.401,0.1755423
26.2115383148193,1631169500.651,0.1729797
26.4615383148193,1631169500.901,0.1768237
26.7115383148193,1631169501.151,0.1755423
26.9615383148193,1631169501.401,0.174261
27.2115383148193,1631169501.651,0.1716983
27.9615383148193,1631169502.401,0.1716983
28.2115383148193,1631169502.651,0.1768237
28.4615383148193,1631169502.901,0.1729797
28.7115383148193,1631169503.151,0.1729797
28.9615383148193,1631169503.401,0.1755423
29.2115383148193,1631169503.651,0.1729797
29.4615383148193,1631169503.901,0.1729797
29.7115383148193,1631169504.151,0.1755423
29.9615383148193,1631169504.401,0.170417
30.2115383148193,1631169504.651,0.1729797
30.4615383148193,1631169504.901,0.1768237
30.7115383148193,1631169505.151,0.1729797
30.9615383148193,1631169505.401,0.1716983
31.2115383148193,1631169505.651,0.1755423
31.4615383148193,1631169505.901,0.1729797
31.7115383148193,1631169506.151,0.1729797
33.2115383148193,1631169507.651,0.174261
33.4615383148193,1631169507.901,0.1716983
33.7115383148193,1631169508.151,0.1755423
33.9615383148193,1631169508.401,0.174261
34.2115383148193,1631169508.651,0.174261
34.4615383148193,1631169508.901,0.1755423
34.7115383148193,1631169509.151,0.1832303
34.9615383148193,1631169509.401,0.174261
35.2115383148193,1631169509.651,0.1755423
35.4615383148193,1631169509.901,0.1716983
35.7115383148193,1631169510.151,0.1755423
35.9615383148193,1631169510.401,0.1768237
36.2115383148193,1631169510.651,0.1729797
