Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
41.86666,-1.0147308882003039,1.6330408471771125,-0.42700735496595227,-2.2027523428163525,-2.661238143436302,1.0,2.0
41.88334,-1.0760807132126147,1.6330408471771125,-0.3515362330614906,-2.198290026546411,-2.661238143436302,1.0,2.0
41.9,-0.9825916251458705,1.6330408471771125,-0.2625564097050717,-2.193833060775592,-2.661238143436302,1.0,2.0
41.91667,-0.8597077995633756,1.6309512347419457,-0.17812518939110483,-2.18937341975521,-2.661238143436302,1.0,2.0
41.93333,-0.2837109172954896,1.5532272057276173,-0.313810321505679,-2.184916453984393,-2.661238143436302,1.0,2.0
41.95,0.3372609098476515,1.4931467028230478,-0.3946750873562276,-2.1804568129640107,-2.661238143436302,1.0,2.0
41.96667,1.2079061423397102,1.5320320438695396,-0.16839746107067508,-2.1759971719436306,-2.661238143436302,1.0,2.0
41.98333,2.0677864037652003,1.3524048119605574,0.19945315470701414,-2.171540206172812,-2.661238143436302,1.0,2.0
42.0,2.901376698384938,0.600862371906721,0.938389953011537,-2.167080565152432,-2.661238143436302,1.0,2.0
42.01667,3.4005362209059027,0.42124293585217537,1.0601106139386431,-2.1626209241320513,-2.661238143436302,1.0,2.0
42.03333,3.4005362209059027,1.0948511873099773,0.2610759470413652,-2.1581639583612326,-2.661238143436302,1.0,2.0
42.05,3.1167475246353473,1.4757119068128761,-0.6495188590396667,-2.1537043173408525,-2.661238143436302,1.0,2.0
42.06667,2.577192732668208,1.592367929952401,-1.660225589782232,-2.1492446763204707,-2.661238143436302,1.0,2.0
42.08333,0.70533322606737,1.6330408471771125,-1.5610528479103645,-2.1447877105496533,-2.661238143436302,1.0,2.0
42.1,-1.8820772535932313,1.6330408471771125,-0.8671347939677078,-2.1457739501183632,-2.661238143436302,1.0,2.0
42.11666,-2.4613512858930466,1.6330408471771125,-0.4076096100887053,-2.1525485853964845,-2.661238143436302,1.0,2.0
42.13334,-2.4613512858930466,1.6330408471771125,-0.015159776185504719,-2.1593313534900624,-2.661238143436302,1.0,2.0
42.15,-0.9368236201159431,1.5513005817434338,-0.6016700686316576,-2.166105988768184,-2.661238143436302,1.0,2.0
42.16667,0.724171090309855,1.4653348766354786,-1.2317901935141287,-2.1728846904540364,-2.661238143436302,1.0,2.0
42.18333,1.226636455692479,1.5560129104855285,0.5019642723943194,-2.1796593257321546,-2.661238143436302,1.0,2.0
42.2,1.4960786348101112,1.6330408471771125,1.8950078787319984,-2.1864380274180073,-2.661238143436302,1.0,2.0
42.21667,0.4540907665352024,1.6330408471771125,1.3671958799429336,-2.193216729103857,-2.661238143436302,1.0,2.0
42.23333,-0.6177378980054813,1.294146392749906,0.7151027883559963,-2.199991364381978,-2.661238143436302,1.0,2.0
42.25,-1.7704231353893336,0.06277725961100065,-0.2654335922147313,-2.2067700660678278,-2.661238143436302,1.0,2.0
42.26667,-2.4613512858930466,-0.9972429280933902,-0.8773464640589109,-2.213548767753677,-2.660288171418465,1.0,2.0
42.28333,-2.4613512858930466,-1.800391227908462,-0.9376509672209695,-2.2203234030317986,-2.657414777033049,1.0,2.0
42.3,-2.4613512858930466,-2.045626290545155,-1.1168705936607084,-2.2271021047176482,-2.6545396579211387,1.0,2.0
42.31667,-2.4613512858930466,-1.7863906835684331,-1.4034889202891971,-2.233880806403501,-2.65166453880919,1.0,2.0
42.33333,-2.2540677265170435,-1.434613523733017,-1.3662873106951068,-2.240655441681619,-2.648791144423774,1.0,2.0
42.35,-1.9352398949000975,-1.0327983329190977,-1.1550948594951678,-2.2384440738278517,-2.645916025311825,1.0,2.0
42.36666,-1.7876485407839187,-0.9124649320166003,-0.9907881725872921,-2.2266775617525973,-2.643042630926409,1.0,2.0
42.38334,-1.6894888207642216,-0.8735562644307977,-0.8398459287783689,-2.2148969242126726,-2.6401657870879656,1.0,2.0
42.4,-1.6356065416185086,-0.5312899876259124,-0.6755035996381854,-2.2031304121374182,-2.6372923927025496,1.0,2.0
42.41667,-1.5840392822348106,-0.16039026293647685,-0.5084067722807485,-2.1913568373298244,-2.634417273590639,1.0,2.0
42.43333,-1.4370222361574947,0.020909093386269804,-0.29740701303079886,-2.179590325254575,-2.631543879205223,1.0,2.0
42.45,-1.3432012458928544,0.2916762975076152,-0.0862707065492436,-2.1678167504469807,-2.6286687600932743,1.0,2.0
42.46667,-1.551665597334615,1.0693831184374503,0.12492174465060543,-2.1560431756393914,-2.625793640981364,1.0,2.0
42.48333,-1.6937735589668375,1.6330408471771125,0.22965410387373203,-2.1442766635641375,-2.622920246595948,1.0,2.0
42.5,-1.6610732685446008,1.6330408471771125,0.05366039454052447,-2.1325030887565477,-2.620045127483999,1.0,2.0
42.51667,-1.6283729781223637,1.6330408471771125,-0.12233331479268307,-2.1207295139489584,-2.6171700083720504,1.0,2.0
42.53333,-1.5956923039511222,1.6330408471771125,-0.2982214490153542,-2.1089630018737044,-2.6142966139866344,1.0,2.0
42.55,-1.5629920135288853,1.6330408471771125,-0.47421515834856176,-2.097189427066115,-2.611421494874724,1.0,2.0
42.56667,-1.5302917231066342,1.6330408471771125,-0.6502088676818443,-2.085415852258521,-2.6085463757627747,1.0,2.0
42.58333,-1.032971238664711,1.6330408471771125,-0.3982217754838242,-2.073649340183272,-2.6056729813773587,1.0,2.0
42.6,-0.2849520952557219,1.6330408471771125,0.08450382725889358,-2.067581008949833,-2.602797862265448,1.0,2.0
42.61666,0.05431950326142001,1.6330408471771125,0.2515549394565269,-2.067581008949833,-2.599924467880032,1.0,2.0
42.63334,0.2751788733057386,1.6330408471771125,0.32702606136098855,-2.067581008949833,-2.597047624041589,1.0,2.0
42.65,1.786127496490611,1.6330408471771125,0.48379221894110497,-2.067581008949833,-2.594174229656173,1.0,2.0
42.66667,3.4005362209059027,1.6330408471771125,0.619395394174496,-2.067581008949833,-2.5912991105442242,1.0,2.0
42.68333,3.4005362209059027,1.6330408471771125,-0.45100953695158935,-2.067581008949833,-2.5884257161588082,1.0,2.0
42.7,3.4005362209059027,1.6330408471771125,-1.1618097956075775,-2.067581008949833,-2.5855505970468595,1.0,2.0
42.71667,3.4005362209059027,1.6330408471771125,0.18077078702003407,-2.067581008949833,-2.582675477934949,1.0,2.0
42.73333,3.340050299309577,1.6330408471771125,1.146370343655197,-2.067581008949833,-2.579802083549533,1.0,2.0
42.75,3.1193233389594774,1.6330408471771125,1.11619999348379,-2.067581008949833,-2.5769269644375843,1.0,2.0
42.76667,2.663504251412173,1.6278638416535751,0.8992515147023674,-2.067581008949833,-2.5740518453256738,1.0,2.0
42.78333,1.8546575656739457,1.614909836817848,0.40173936361538326,-2.067581008949833,-2.5711784509402578,1.0,2.0
42.8,1.3410051082201642,1.58156511971984,0.062075672245552514,-2.067581008949833,-2.568303331828309,1.0,2.0
42.81667,1.0957529300532824,1.5297179983244955,-0.1340316038686766,-2.067581008949833,-2.5654282127163985,1.0,2.0
42.83333,0.8665636493819385,1.5536065497648401,-0.10486026151778423,-2.067581008949833,-2.5625548183309825,1.0,2.0
42.85,0.6458366890317451,1.6184154515090206,0.04599148933931509,-2.075879545057695,-2.5596796992190334,1.0,2.0
42.86666,0.9659370627975054,1.6330408471771125,0.24338784756003223,-2.09299447171261,-2.5568063048336174,1.0,2.0
42.88334,1.44431240989506,1.6330408471771125,0.45463929662535973,-2.110129944497955,-2.553929460995174,1.0,2.0
42.9,1.5476393717938364,1.6330408471771125,0.04220952920162097,-2.1272448711528704,-2.551056066609758,1.0,2.0
42.91667,1.5899186134201149,1.6330408471771125,-0.469694690845217,-2.144370070873008,-2.5481809474978094,1.0,2.0
42.93333,0.8546034445674944,1.6330408471771125,-2.173296905172649,-2.161484997527915,-2.5453075531123934,1.0,2.0
42.95,0.140721653851715,1.6330408471771125,-3.586398868231957,-2.1786101972480525,-2.542432434000483,1.0,2.0
42.96667,-0.44788357374855003,1.6330408471771125,-3.3299508917749976,-2.1957353969681823,-2.539557314888534,1.0,2.0
42.98333,-1.0059590427880447,1.6330408471771125,-2.999411493756996,-2.2128503236230976,-2.536683920503118,1.0,2.0
43.0,-1.4842007902132601,1.6330408471771125,-2.4714303657573735,-2.2299755233432275,-2.5338088013912077,1.0,2.0
43.01667,-1.5761019989230232,1.5916870915687138,-2.4307484241759374,-2.2471007230633573,-2.530933682279259,1.0,2.0
43.03333,-1.0858918863544005,1.4880550528828982,-3.1242502105396124,-2.264215649718272,-2.528060287893843,1.0,2.0
43.05,-0.8586261499356375,1.065394079762048,-3.4232536275563907,-2.281340849438403,-2.525185168781894,1.0,2.0
43.06667,-0.8708887588439816,0.3524961605760621,-3.3629129272135514,-2.29846604915854,-2.5223100496699833,1.0,2.0
43.08333,-0.708286016687905,-0.13299524054832831,-3.0875178675550026,-2.3155809758134476,-2.5194366552845673,1.0,2.0
43.1,-0.45085371982075434,-0.49580883229745637,-2.69542895417001,-2.313904804664209,-2.5165615361726186,1.0,2.0
43.11666,-0.27877113430404415,-0.8584945921320387,-2.1403258560622977,-2.292243725616582,-2.5136881417872026,1.0,2.0
43.13334,-0.13153155427449845,-1.2216421562661963,-1.5365568808266041,-2.2705566428726303,-2.5108112979487593,1.0,2.0
43.15,-0.4028731022908368,-1.095539988219915,-1.5565837190717864,-2.248895563825003,-2.5079379035633433,1.0,2.0
43.16667,-0.7114243143938759,-0.921015030132969,-1.6484994426210986,-2.2272214829292043,-2.505062784451433,1.0,2.0
43.18333,-0.5888717862517724,-1.0376010736544619,-1.7992607005261811,-2.2055604038815866,-2.502189390066017,1.0,2.0
43.2,-0.42811958330874467,-1.0986048088168647,-1.9568127163596165,-2.1838863229857877,-2.499314270954068,1.0,2.0
43.21667,-0.047978707150240135,-0.839369201840253,-2.152919992473762,-2.1622122420899985,-2.4964391518421194,1.0,2.0
43.23333,0.21818437455602777,-0.5956162520681114,-2.283745395388444,-2.1405511630423715,-2.4935657574567416,1.0,2.0
43.25,0.1813985124079955,-0.3925592043527148,-2.2410063484903007,-2.118877082146582,-2.490690638344793,1.0,2.0
43.26667,0.14461265025996328,-0.18950215663731818,-2.198267301592157,-2.0972030012507923,-2.4878155192328437,1.0,2.0
43.28333,0.10784885521579035,0.01343308121147052,-2.1555538929944826,-2.0755419222031657,-2.4849421248474277,1.0,2.0
43.3,0.07106299306775812,0.21649012892686698,-2.112814846096339,-2.0538678413073765,-2.482067005735517,1.0,2.0
43.31667,0.0342771309197102,0.4195471766423501,-2.0700757991981775,-2.032193760411577,-2.4791918866235685,1.0,2.0
43.33333,-0.0024866641244469558,0.6224824144910522,-2.027362390600521,-2.01053268136396,-2.4763184922381525,1.0,2.0
43.35,-0.039272526272494876,0.8255394622065354,-1.9846233437023593,-2.0015225235849945,-2.473443373126242,1.0,2.0
43.36666,-0.0760363213166678,1.0284747000553238,-1.9419099351046847,-2.005979558924161,-2.470569978740826,1.0,2.0
43.38334,-0.11284425056855944,1.2316535576373286,-1.8991452499060724,-2.010441944845966,-2.4676931349023445,1.0,2.0
43.4,-0.14960804561273228,1.4345887954861172,-1.8564318413083976,-2.0148989801851327,-2.4648197405169667,1.0,2.0
43.41667,-0.16915202702119436,1.6330408471771125,-1.8013198845908174,-2.0193586908156202,-2.461944621405018,1.0,2.0
43.43333,0.5539078890172158,1.6330408471771125,-1.2133509787609957,-2.023815726154785,-2.459071227019602,1.0,2.0
43.45,1.3461120142139662,1.28328057086255,-0.5026893463279005,-2.0282754367852727,-2.4561961079076533,1.0,2.0
43.46667,2.535585078322835,-1.0887252329734467,0.9153171117282287,-2.032735147415758,-2.453320988795743,1.0,2.0
43.48333,3.4005362209059027,-2.690080933369721,1.8930652942772446,-2.037192182754925,-2.450447594410327,1.0,2.0
43.5,3.4005362209059027,-2.236418621160651,1.6969580181630992,-2.041651893385411,-2.447572475298378,1.0,2.0
43.51667,3.3420471100617823,-1.2006384932820766,1.303007889357734,-2.046111604015896,-2.4456369657917545,1.0,2.0
43.53333,3.1950311852757833,0.7159400843738198,0.6097282537557266,-2.0505686393550633,-2.4456369657917545,1.0,2.0
43.55,2.420863543008001,1.6330408471771125,-0.005372419118845235,-2.055028349985549,-2.4456369657917545,1.0,2.0
43.56667,1.071976563090152,1.6330408471771125,-0.5484387222044028,-2.059488060616036,-2.4456369657917545,1.0,2.0
43.58333,0.27095997300287844,1.5659970496900146,-0.730304879409768,-2.0639450959552015,-2.4456369657917545,1.0,2.0
43.6,-0.2318069922392289,1.462302806899326,-0.7152197043240581,-2.064730961441399,-2.4456369657917545,1.0,2.0
43.61666,-0.1478459125893535,1.5186352708068114,0.1725275303591805,-2.0616110471392344,-2.4456369657917545,1.0,2.0
43.63334,0.10982335246235148,1.6223917177022849,1.3196885833069976,-2.0584873874417506,-2.4456369657917545,1.0,2.0
43.65,-0.09464475673300095,1.6330408471771125,0.9098786331354364,-2.0553674731395857,-2.4456369657917545,1.0,2.0
43.66667,-0.36244726425028473,1.6330408471771125,0.3052375953852998,-2.05224568613976,-2.4456369657917545,1.0,2.0
43.68333,-1.0855071802886949,1.6330408471771125,-1.0214614741794257,-2.049125771837597,-2.4456369657917545,1.0,2.0
43.7,-1.6703397319867113,1.5740332068682055,-2.1052740478259193,-2.0460039848377716,-2.4456369657917545,1.0,2.0
43.71667,-1.4496127716366118,1.1722180160544575,-1.773400195940442,-2.0428821978379474,-2.4456369657917545,1.0,2.0
43.73333,-1.165771271130759,0.6615696420365845,-1.5523527666951442,-2.039762283535783,-2.4456369657917545,1.0,2.0
43.75,-0.7122000814111958,-0.14180331112441283,-1.6277544808078508,-2.036640496535959,-2.4456369657917545,1.0,2.0
43.76667,-0.35092880104927127,-0.8990356329853966,-1.67326680750967,-2.0335187095361347,-2.4456369657917545,1.0,2.0
43.78333,-0.13033425039339105,-1.5855978892789258,-1.67326680750967,-2.03039879523397,-2.4456369657917545,1.0,2.0
43.8,-0.04509627398341727,-1.8402278069854332,-1.7031425838326766,-2.027277008234146,-2.4456369657917545,1.0,2.0
43.81667,-0.08433662249011831,-1.6976482231482362,-1.7604662491583745,-2.02415522123432,-2.4456369657917545,1.0,2.0
43.83333,-0.12355343149559148,-1.5551541699553002,-1.8177555271623063,-2.021035306932157,-2.4456369657917545,1.0,2.0
43.85,-0.16279378000229253,-1.412574586118103,-1.875079192488004,-2.017913519932332,-2.4456369657917545,1.0,2.0
43.86666,-0.20201058900778232,-1.2700805329251064,-1.9323684704919595,-2.0147936056301674,-2.4456369657917545,1.0,2.0
43.88334,-0.2412744770156612,-1.12741541844383,-1.9897265231393506,-2.0116699459326837,-2.4456369657917545,1.0,2.0
43.9,-0.28049128602115103,-0.9849213652508335,-2.0470158011433064,-2.008550031630519,-2.4456369657917545,1.0,2.0
43.91667,-0.31973163452785197,-0.8423417814136364,-2.104339466469004,-2.0054282446306932,-2.4456369657917545,1.0,2.0
43.93333,-0.35894844353332517,-0.6998477282207005,-2.161628744472935,-2.00230833032853,-2.4456369657917545,1.0,2.0
43.95,-0.422928373174698,-0.4701011925705643,-2.252473782928931,-1.9991865433287046,-2.4456369657917545,1.0,2.0
43.96667,-0.6313259468296325,0.26848361920648156,-2.5390002965572154,-1.9960647563288803,-2.4456369657917545,1.0,2.0
43.98333,-0.7136035314052815,0.9260696124668257,-2.633646607412785,-1.9929448420267162,-2.4456369657917545,1.0,2.0
44.0,-0.45608874433016566,1.3667701443270657,-2.211261705013087,-1.989823055026892,-2.4456369657917545,1.0,2.0
44.01667,-0.3053521924742721,1.6330408471771125,-1.8187304596952294,-1.9867012680270677,-2.4456369657917545,1.0,2.0
44.03333,-0.3176074452884876,1.6330408471771125,-1.4719795665133917,-1.9835813537249032,-2.4456369657917545,1.0,2.0
44.05,-0.3554045490951189,1.6330408471771125,-1.1171675547258275,-1.980459566725079,-2.4456369657917545,1.0,2.0
44.06667,-0.41671759363683936,1.6330408471771125,-0.7551233526687893,-1.9773377797252534,-2.4456369657917545,1.0,2.0
44.08333,-0.4700801664050731,1.6330408471771125,-0.16938585471941026,-1.9742178654230902,-2.4456369657917545,1.0,2.0
44.1,-0.5191306020384494,1.6330408471771125,0.5396173743089565,-1.971096078423265,-2.4456369657917545,1.0,2.0
44.11666,-0.5492640955331758,1.453361080369198,1.0158454541347237,-1.9679761641211004,-2.4456369657917545,1.0,2.0
44.13334,-0.5738040255381001,1.2199090748543824,1.4233895124188167,-1.9648525044236167,-2.4456369657917545,1.0,2.0
44.15,-0.47755318168908567,0.7547324487536066,1.8708414727540328,-1.961732590121452,-2.4456369657917545,1.0,2.0
44.16667,-0.3450961578804214,0.26654429237383137,2.3278426017834857,-1.9586108031216265,-2.4456369657917545,1.0,2.0
44.18333,0.855918617912192,-0.018443814012040243,3.006268262356357,-1.955490888819463,-2.4456369657917545,1.0,2.0
44.2,2.00073592895491,-0.19831659485902453,3.586636023064024,-1.9523691018196376,-2.4456369657917545,1.0,2.0
44.21667,2.8100681169052746,0.24238393700121527,3.586636023064024,-1.9492473148198135,-2.4456369657917545,1.0,2.0
44.23333,3.4005362209059027,0.6303587897657612,3.4767361103740373,-1.9461274005176492,-2.4456369657917545,1.0,2.0
44.25,3.4005362209059027,0.8766326163935423,3.0694363830600424,-1.943005613517825,-2.4456369657917545,1.0,2.0
44.26667,3.4005362209059027,1.0050888736540076,2.4534782116305798,-1.939883826518001,-2.4449707196590755,1.0,2.0
44.28333,3.4005362209059027,0.9532728543110996,1.51875841261867,-1.9367639122158362,-2.442918290400643,1.0,2.0
44.3,2.871306836738049,1.123839454407019,0.5442579411456225,-1.933642125216012,-2.440864629191885,1.0,2.0
44.31667,1.8535102973454904,1.499731084523266,-0.46644878959694297,-1.9305203382161864,-2.4388109679831276,1.0,2.0
44.33333,0.5675092563261056,1.6330408471771125,-1.1944900952358497,-1.9274004239140232,-2.4367585387247335,1.0,2.0
44.35,-0.8672159859501519,1.6330408471771125,-1.7677267484928272,-1.924278636914198,-2.434704877515976,1.0,2.0
44.36666,-0.7159207369762428,1.6330408471771125,-2.154802839905625,-1.9211587226120335,-2.432652448257543,1.0,2.0
44.38334,-0.09035297538699076,1.6330408471771125,-2.486769402722644,-1.9180350629145497,-2.430597555098461,1.0,2.0
44.4,-0.2988063662342625,1.6330408471771125,-3.047774406362091,-1.914915148612385,-2.4285451258400284,1.0,2.0
44.41667,-0.6015113465499712,1.6330408471771125,-3.6144299257916983,-1.9117933616125595,-2.4264914646312707,1.0,2.0
44.43333,-0.7118086218778642,1.6330408471771125,-3.101841648914418,-1.9086734473103961,-2.424439035372876,1.0,2.0
44.45,-0.7849741147691472,1.6124452394190298,-2.615094321827274,-1.9055516603105707,-2.4223853741641186,1.0,2.0
44.46667,-0.637822807869081,1.4698656555818936,-2.283220469941797,-1.9024298733107465,-2.4203317129553614,1.0,2.0
44.48333,-0.5600891805254491,1.292475255346936,-1.9271778692368842,-1.8993099590085822,-2.4182792836969287,1.0,2.0
44.5,-0.6704526607004988,1.020277868021494,-1.504792966837186,-1.896188172008758,-2.416225622488171,1.0,2.0
44.51667,-0.7904937888323756,0.7787687823569813,-1.1359815386647123,-1.893066385008934,-2.4141719612794135,1.0,2.0
44.53333,-0.9253015697887469,0.584458709821077,-0.8495351486449335,-1.8899464707067692,-2.4121195320209807,1.0,2.0
