Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
184.5,-0.287896907745575,0.1118288842219354,-1.0333123565585878,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.5167,-0.33462627790678695,0.20665860024450494,-0.8915653682208667,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.5333,-0.4606664226582664,0.275019683054385,-0.7815448090475499,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.55,-0.859744211842037,0.39301828198542765,-0.7236774839626505,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.5667,-1.2454981828220193,0.5047977975746829,-0.6775341513423365,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.5833,-1.340028291385629,0.5218880682771528,-0.7325444309289949,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.6,-1.4051102388104677,0.5312949116309535,-0.7840880759492428,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.6167,-1.3543937199827758,0.5106643648104655,-0.8209801561918035,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.6333,-1.3039808928846879,0.4901573541985223,-0.8576513257741595,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.6667,-1.2025478552293902,0.44889626055758103,-0.9314354862592188,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.6833,-1.1521350281312155,0.42838924994560273,-0.9681066558416375,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.7,-1.1014185093036104,0.40775870312514967,-1.0049987360841355,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.7333,-1.0002891633777438,0.36662114569268317,-1.0785619859091153,-1.8462351511308186,-1.5860436808420755,1.0,1.0
184.75,-0.9495726445501383,0.3459905988722301,-1.1154540661516135,-1.8464629232025151,-1.5860436808420755,1.0,1.0
184.7667,-0.6512306868837419,0.3996550591323805,-0.9990501555653,-1.8495863113585864,-1.5860436808420755,1.0,1.0
184.7833,-0.3046202888171733,0.46801614194226054,-0.8523560766675441,-1.8526909965915714,-1.5860436808420755,1.0,1.0
184.8,-0.4396681819197974,0.6351785872932849,-0.8103439481317523,-1.8558143847476478,-1.5860436808420755,1.0,1.0
184.8167,-0.5929366452088581,0.8056922957900062,-0.7749714980468464,-1.8589377729037186,-1.5860436808420755,1.0,1.0
184.8333,-0.6874667537724678,0.9595047321122363,-0.7566347381846269,-1.8620424581367039,-1.5860436808420755,1.0,1.0
184.8667,-0.5338068218109224,1.351871976744451,-0.5863381169904154,-1.868289234448851,-1.5860436808420755,1.0,1.0
184.8833,-0.34476611388414463,1.5063682459561074,-0.4761412263204118,-1.8713939196818312,-1.5860436808420755,1.0,2.0
184.9,-0.15462645645676332,1.523556093648688,-0.4023754115655401,-1.8745173078379076,-1.5860436808420755,1.0,2.0
184.9333,-0.2351055206574502,1.20877004998214,-0.3622594594721502,-1.8807453812269639,-1.5860436808420755,1.0,2.0
184.95,-0.5270717778311151,1.0648869713028977,-0.40497776550726855,-1.8838687693830347,-1.5860436808420755,1.0,2.0
184.9667,-0.9391699017099031,0.9789208506006974,-0.478766654591395,-1.886992157539111,-1.5860436808420755,1.0,2.0
185.0,-1.3293542894204438,0.8075033763862934,-0.02946829807702209,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.0167,-0.9613677820738836,0.735814904472097,0.33915402206037726,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.0333,-0.4887172392558356,0.6674538216622169,0.7242259791669863,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.0667,-0.40973149825681465,0.65037085034723,0.6703032299519556,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.0833,-0.44124153444468456,0.8725443694793402,0.6336297102275166,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.1,-0.5832025644473352,1.0960416290201025,0.562767486225819,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.1167,-1.1536171861825324,1.3194819448464663,0.3599130428188507,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.1333,-1.6481527817503376,1.5135114416697282,0.2245720873228866,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.15,-1.9968511942631584,1.6510572347932486,0.2245720873228866,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.1667,-2.0856014706723633,1.5144567922642174,0.09010751313852655,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.1833,-1.8650312173572743,1.053019483297527,-0.20328064465698506,-1.8929924588564706,-1.5860436808420755,1.0,2.0
185.2,-1.5514679137441008,0.7777250378056328,-0.30640292618531506,-1.8929924588564706,-1.5860436808420755,1.0,2.0
