Time,UnixTime,Acc_X,Acc_Y,Acc_Z
0.463042020797729,1631771546.42326,-57,-24,-18
0.650552034378052,1631771546.61077,-58,-23,-18
0.838052034378052,1631771546.79827,-57,-23,-18
1.02556204795837,1631771546.98578,-57,-22,-18
1.1818220615387,1631771547.14204,-56,-22,-18
1.2130720615387,1631771547.17329,-56,-22,-17
1.40058207511902,1631771547.3608,-58,-22,-19
1.58809208869934,1631771547.54831,-58,-22,-19
1.77560210227966,1631771547.73582,-56,-21,-20
1.93185210227966,1631771547.89207,-57,-24,-23
1.96311211585999,1631771547.92333,-58,-23,-21
2.11936211585999,1631771548.07958,-58,-19,-21
2.15061211585999,1631771548.11083,-58,-21,-20
2.18187212944031,1631771548.14209,-58,-22,-19
2.21312212944031,1631771548.17334,-62,-20,-18
2.24437212944031,1631771548.20459,-61,-20,-17
2.27562212944031,1631771548.23584,-61,-20,-17
2.30687212944031,1631771548.26709,-60,-21,-18
2.33812212944031,1631771548.29834,-60,-21,-19
2.36938214302063,1631771548.3296,-56,-22,-19
2.40063214302063,1631771548.36085,-53,-21,-20
2.43188214302063,1631771548.3921,-53,-21,-19
2.46313214302063,1631771548.42335,-55,-20,-20
2.49438214302063,1631771548.4546,-56,-20,-20
2.52563214302063,1631771548.48585,-57,-20,-17
2.55688214302063,1631771548.5171,-60,-22,-16
2.58814215660095,1631771548.54836,-63,-22,-16
2.61939215660095,1631771548.57961,-62,-23,-14
2.65064215660095,1631771548.61086,-57,-23,-16
2.68189215660095,1631771548.64211,-56,-23,-17
2.71314215660095,1631771548.67336,-56,-23,-16
2.8694019317627,1631771548.82962,-58,-22,-12
2.9006519317627,1631771548.86087,-58,-22,-14
2.9319019317627,1631771548.89212,-58,-21,-17
2.9631519317627,1631771548.92337,-62,-21,-18
2.9944019317627,1631771548.95462,-60,-22,-15
3.02566194534302,1631771548.98588,-54,-22,-11
3.05691194534302,1631771549.01713,-55,-22,-11
3.08816194534302,1631771549.04838,-59,-27,-13
3.24442195892334,1631771549.20464,-56,-31,-12
3.27567195892334,1631771549.23589,-52,-34,-16
3.30692195892334,1631771549.26714,-52,-35,-18
3.33817195892334,1631771549.29839,-49,-36,-15
3.36942195892334,1631771549.32964,-44,-36,-15
3.40067195892334,1631771549.36089,-44,-35,-15
3.43192195892334,1631771549.39214,-48,-34,-14
3.46318197250366,1631771549.4234,-50,-33,-14
3.65068197250366,1631771549.6109,-49,-43,-19
3.68194198608398,1631771549.64216,-48,-41,-18
3.71319198608398,1631771549.67341,-48,-41,-18
3.74444198608398,1631771549.70466,-44,-40,-20
3.77569198608398,1631771549.73591,-42,-41,-22
3.80694198608398,1631771549.76716,-44,-43,-23
3.83819198608398,1631771549.79841,-41,-44,-21
3.86944198608398,1631771549.82966,-41,-42,-21
3.90070199966431,1631771549.86092,-50,-39,-23
3.93195199966431,1631771549.89217,-45,-43,-19
3.96320199966431,1631771549.92342,-42,-45,-19
3.99445199966431,1631771549.95467,-44,-46,-23
4.02570199966431,1631771549.98592,-46,-46,-23
4.18196201324463,1631771550.14218,-37,-47,-16
4.21321201324463,1631771550.17343,-38,-47,-15
4.24446201324463,1631771550.20468,-46,-45,-21
4.27571201324463,1631771550.23593,-49,-43,-21
4.30696201324463,1631771550.26718,-42,-45,-17
4.33822202682495,1631771550.29844,-40,-46,-15
4.36947202682495,1631771550.32969,-39,-47,-11
4.40072202682495,1631771550.36094,-40,-48,-12
4.58823204040527,1631771550.54845,-45,-44,-15
4.61948204040527,1631771550.5797,-49,-43,-15
4.65073204040527,1631771550.61095,-40,-44,-11
4.68198204040527,1631771550.6422,-40,-45,-12
4.71323204040527,1631771550.67345,-41,-44,-11
4.7444920539856,1631771550.70471,-46,-43,-12
4.7757420539856,1631771550.73596,-50,-42,-14
4.8069920539856,1631771550.76721,-48,-41,-12
4.8382420539856,1631771550.79846,-46,-42,-11
4.8694920539856,1631771550.82971,-45,-43,-11
4.9007420539856,1631771550.86096,-44,-44,-14
4.9319920539856,1631771550.89221,-52,-43,-19
4.96325206756592,1631771550.92347,-45,-39,-13
4.99450206756592,1631771550.95472,-42,-36,-10
5.02575206756592,1631771550.98597,-47,-38,-13
5.05700206756592,1631771551.01722,-50,-39,-14
5.08825206756592,1631771551.04847,-49,-41,-13
5.11950206756592,1631771551.07972,-48,-40,-12
5.15075206756592,1631771551.11097,-48,-40,-13
5.18201208114624,1631771551.14223,-49,-40,-16
5.21326208114624,1631771551.17348,-51,-40,-19
5.24451208114624,1631771551.20473,-50,-40,-18
5.27576208114624,1631771551.23598,-46,-39,-13
5.30701208114624,1631771551.26723,-47,-40,-13
5.33826208114624,1631771551.29848,-46,-40,-12
5.36951208114624,1631771551.32973,-54,-40,-16
5.40077209472656,1631771551.36099,-58,-40,-18
5.43202209472656,1631771551.39224,-51,-39,-16
5.46327209472656,1631771551.42349,-46,-39,-14
5.49452209472656,1631771551.45474,-41,-41,-13
5.52577209472656,1631771551.48599,-46,-40,-16
5.55702209472656,1631771551.51724,-49,-39,-16
5.58827209472656,1631771551.54849,-50,-38,-15
5.61953210830688,1631771551.57975,-50,-38,-13
5.65078210830688,1631771551.611,-55,-39,-16
5.68203210830688,1631771551.64225,-57,-38,-17
5.71328210830688,1631771551.6735,-51,-37,-13
5.86954212188721,1631771551.82976,-45,-49,-13
5.90079212188721,1631771551.86101,-41,-46,-9
5.93204212188721,1631771551.89226,-44,-44,-11
5.96329212188721,1631771551.92351,-43,-43,-11
5.99454212188721,1631771551.95476,-42,-42,-9
