Time,Labeling
267.8667,1.034293
267.8833,1.034293
267.9,1.037037
267.9167,1.037037
267.9333,1.037037
267.95,1.037037
267.9667,1.037037
267.9833,1.037037
268,1.037037
268.0167,1.037037
268.0333,1.037037
268.05,1.037037
268.0667,1.037037
268.0833,1.037037
268.1,1.037037
268.1167,1.037037
268.1333,1.037037
268.15,1.037037
268.1667,1.037037
268.1833,1.037037
268.2,1.037037
268.2167,1.037037
268.2333,1.037037
268.25,1.037037
268.2667,1.037037
268.2833,1.037037
268.3,1.037037
268.3167,1.037037
268.3333,1.037037
268.35,1.037037
268.3667,1.037037
268.3833,1.037037
268.4,1.037037
268.4167,1.037037
268.4333,1.037037
268.45,1.037037
268.4667,1.037037
268.4833,1.037037
268.5,1.037037
268.5167,1.037037
268.5333,1.037037
268.55,1.037037
268.5667,1.037037
268.5833,1.037037
268.6,1.037037
268.6167,1.037037
268.6333,1.037037
268.65,1.037037
268.6667,1.037037
268.6833,1.037037
268.7,1.037037
268.7167,1.037037
268.7333,1.037037
268.75,1.037037
268.7667,1.037037
268.7833,1.037037
268.8,1.037037
268.8167,1.037037
268.8333,1.037037
268.85,1.037037
268.8667,1.037037
268.8833,1.037037
268.9,1.037037
268.9167,1.037037
268.9333,1.037037
268.95,1.037037
268.9667,1.037037
268.9833,1.037037
269,1.037037
269.0167,1.037037
269.0333,1.037037
269.05,1.037037
269.0667,1.037037
269.0833,1.037037
269.1,1.037037
269.1167,1.037037
269.1333,1.037037
269.15,1.037037
269.1667,1.037037
269.1833,1.037037
269.2,1.037037
269.2167,1.037037
269.2333,1.037037
269.25,1.037037
269.2667,1.037037
269.2833,1.037037
269.3,1.037037
269.3167,1.037037
269.3333,1.037037
269.35,1.037037
269.3667,1.037037
269.3833,1.037037
269.4,1.037037
