"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '93.82126266891892']","['val_acc', '93.69721283783784']","['test_acc', '93.61275337837837']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '97.27750211148648']","['val_acc', '96.99113175675676']","['test_acc', '97.12837837837837']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'ConvLSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '97.17588682432432']","['val_acc', '97.36064189189189']","['test_acc', '97.27618243243244']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_2.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '98.0125633445946']","['val_acc', '98.09966216216216']","['test_acc', '98.32136824324324']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_2.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '99.24118454391892']","['val_acc', '99.35599662162163']","['test_acc', '99.27153716216216']"
