"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '256']","['val_accs', '[20.39031982421875]']","['train_acc', 'tensor(55.1131)']","['val_acc', '20.39031982421875']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['val_accs', '[1.129588007926941]']","['train_acc', '55.75046468401487']","['val_acc', '1.129588007926941']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '256']","['val_accs', '[20.39031982421875]']","['train_acc', '55.11310634328358']","['val_acc', '20.39031982421875']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '55.75046468401487']","['val_acc', '1.129588007926941']","['test_acc', '1.0035964250564575']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '256']","['train_acc', '55.11310634328358']","['val_acc', '20.39031982421875']","['test_acc', '20.68507194519043']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '55.75046468401487']","['val_acc', '1.129588007926941']","['test_acc', '1.0035964250564575']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '256']","['train_acc', '55.11310634328358']","['val_acc', '20.39031982421875']","['test_acc', '20.68507194519043']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '55.75046468401487']","['val_acc', '59.09090909090909']","['test_acc', '61.25919117647059']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '256']","['train_acc', '55.11310634328358']","['val_acc', '53.759765625']","['test_acc', '56.005859375']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '16']","['train_acc', '73.77780352177942']","['val_acc', '71.92164179104478']","['test_acc', '74.86111111111111']"
