Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19
3.3125,0.6251771237665354,0.2236207288761485,-0.8374906516712072,-0.6241130963633154,-0.4766014472230481,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.897408204618478,-0.9222505741185276,-0.3247113599783397,-0.9671514167191618,-1.0347726314753702,-0.13530996831508615,-1.2603300242380049,-1.1933651988343834,0.42801817027784556,-1.7613970170640705,-0.45536026351846587,0.4975424218368246,-0.17393924203048694,-0.9699345196376771,-1.0037575224901547,-1.1051952013350366,-0.2043252696818295,1.1788583185254904,0.9867508224304101,0.2422732277289027,-0.7185672513625346,-1.5783025037780527,1.2378698938111534,-0.029320993694952818,1.2452882039565352,0.5165111084483132,-0.9766371414384769,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244,-0.9153285009486557,-0.2162843021925451,-0.26193429717771244
3.34375,0.6251771237665354,0.6176154572126293,-0.8374906516712072,-0.6529003938668071,-0.4968269859113929,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.897408204618478,-0.9226859521697027,-0.29614014510064024,-0.9656663940718115,-1.0219805443412198,-0.06376848501284918,-1.2499314121207763,-1.0354755850549693,0.6128114309591981,-1.7413139639087476,-0.23924984109798406,0.6679951301955087,-0.1768132358037626,-0.9497405460712937,-0.9559890453928866,-1.1064861235826764,-0.18916541606416734,1.2848609962556938,1.0133421584159428,0.2681032080968621,-0.6448149403304095,-1.5700038579415803,1.3252469676319871,-0.02980816444585795,1.242494223390649,0.5087819743307572,-0.9696644478897081,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246,-0.909212531582672,-0.2068878786735048,-0.14922337608456246
3.375,0.6251771237665354,1.0116101855491102,-0.8374906516712072,-0.6816876913702988,-0.5170525245993928,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.897408204618478,-0.9228908798697696,-0.21203523951946,-0.9542178661212897,-1.0269348170529704,0.016291539939617582,-1.1858436922602118,-1.0705995426578456,0.664963782515798,-1.5431495498985572,-0.44746830809527505,0.5927720742750884,-0.15131575564107155,-0.9730349660922013,-0.9950605829473518,-1.113150294384721,-0.1543101769989172,1.2535831162411861,0.9087745012309677,0.11814670537883755,-0.6415838909404143,-1.5697832840037247,1.5366820440180573,-0.10588710708226039,1.0947037175952519,0.4509168052007938,-0.9962759505844415,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871,-0.8976587287525892,-0.22346804814383273,-0.1754606979145871
3.40625,0.6251771237665354,1.4056049138855868,-0.8374906516712072,-0.7104749888737906,-0.5372780632877376,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.897408204618478,-0.9230958075698377,-0.12793033393827977,-0.94276933817077,-1.0318890897647208,0.0963515648920641,-1.1217559723996475,-1.105723500260725,0.7171161340724179,-1.3449851358883669,-0.6556867750925718,0.5175490183546682,-0.12581827547838048,-0.9963293861131095,-1.034132120501805,-1.1198144651867656,-0.11945493793366704,1.2223052362266678,0.8042068440459927,-0.03180979733918768,-0.6383528415504119,-1.5695627100658696,1.7481171204041275,-0.18196604971866281,0.946913211799853,0.3930516360708304,-1.0228874532791783,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174,-0.8861049259225063,-0.24004821761416065,-0.20169801974461174
3.4375,0.6251771237665354,1.761297939124079,-0.8374906516712072,-0.7392622863772824,-0.5575036019757375,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.897408204618478,-0.9233007352699045,-0.04382542835711855,-0.9313208102202503,-1.0368433624764712,0.17641158984453087,-1.057668252539083,-1.1408474578636014,0.7692684856290177,-1.1468207218781765,-0.8639052420898627,0.44232596243424793,-0.10032079531568941,-1.0196238061340173,-1.0732036580562703,-1.12647863598881,-0.08459969886841734,1.1910273562121494,0.6996391868610177,-0.18176630005721292,-0.6351217921604168,-1.569342136128014,1.9595521967901979,-0.25804499235506523,0.7991227060044559,0.33518646694086696,-1.0494989559739119,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638,-0.8745511230924234,-0.2566283870844908,-0.22793534157463638
3.46875,0.6251771237665354,1.5314754473463665,-0.8374906516712072,-0.7680495838807742,-0.5777291406640823,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.897408204618478,-0.9235056629699715,0.04027947722406168,-0.9198722822697284,-1.0417976351882219,0.25647161479699765,-0.9935805326785186,-1.1759714154664809,0.8214208371856376,-0.9486563078679862,-1.0721237090871596,0.36710290651382765,-0.0748233151529943,-1.0429182261549255,-1.1122751956107235,-1.1331428067908544,-0.04974445980316719,1.1597494761976415,0.5950715296760427,-0.33172280277523747,-0.6318907427704216,-1.5691215621901589,2.170987273176268,-0.3341239349914677,0.6513322002090588,0.27732129781090353,-1.0761104586686485,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661,-0.8629973202623407,-0.27320855655481874,-0.254172663404661
3.5,0.6251771237665354,-0.37304780812969857,-0.5883835280514477,-0.7968368813842659,-0.5979546793520822,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8974101748448255,-0.9236976373531254,-0.011066641848691435,-0.9205234628001243,-1.0473670232933816,0.18521421291454093,-0.9967923065589496,-1.1876148994914337,0.7018575432241383,-0.9467936395036132,-1.0154022623783039,0.3000529487504628,-0.045804362279354104,-0.9613061797084266,-1.1464103045788974,-1.1338525073768337,-0.023677769650837507,1.1124475565738956,0.709389975843566,-0.045799210084549756,-0.7722574150446122,-1.5522280285004808,1.9765849424095692,-0.2853825312923033,0.4741481247351011,0.330566867690195,-1.090571991910383,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867,-0.8623775237675183,-0.26891236153909565,-0.21559096991525867
3.53125,0.6251771237665354,1.761297939124079,1.725798581283104,-0.8326169617970107,-0.618180218040427,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.8974123992594841,-0.9238879405669906,-0.07988794460000481,-0.9227356845164494,-1.053015770373572,0.09443462702158673,-1.008686709585994,-1.1962290554645565,0.5601403936267709,-0.9702567969892048,-0.9244996519047011,0.23405744141951587,-0.016331087390792982,-0.866159648932469,-1.1799085413160693,-1.133793993318441,0.0012550678273332058,1.0630782990606162,0.8519479637240013,0.2963593557158786,-0.9311503152917446,-1.5331834366340718,1.7298235892452933,-0.22053745850234047,0.29317184443719474,0.3981473647345592,-1.1034659995581042,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356,-0.863168375656786,-0.2619228070241273,-0.1686466656485356
3.5625,0.6251771237665354,1.761297939124079,1.4774330016130008,-0.8737446527339032,-0.6384057567284269,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8974146236741427,-0.924078243780857,-0.1487092473513372,-0.9249479062327745,-1.0586645174537626,0.00365504112861226,-1.0205811126130382,-1.204843211437676,0.4184232440294036,-0.9937199544747984,-0.8335970414310924,0.16806193408855669,0.01314218749776409,-0.7710131181565107,-1.213406778053253,-1.1337354792600483,0.026187905305503918,1.0137090415473262,0.9945059516044387,0.6385179215163064,-1.09004321553887,-1.5141388447676623,1.483062236081017,-0.15569238571237765,0.11219556413928834,0.46572786177892345,-1.1163600072058253,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251,-0.8639592275460519,-0.25493325250915894,-0.12170236138181251
3.59375,0.6251771237665354,1.761297939124079,-0.8374906516712072,-0.9148723436707956,-0.6586312954167717,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8974168480888013,-0.9242685469947234,-0.21753055010265057,-0.9271601279490995,-1.0643132645339537,-0.0871245447643622,-1.0324755156400809,-1.2134573674107954,0.27670609443205624,-1.01718311196039,-0.7426944309574838,0.10206642675760977,0.04261546238632116,-0.675866587380553,-1.2469050147904366,-1.1336769652016556,0.05112074278367509,0.9643397840340466,1.137063939484876,0.9806764873167347,-1.2489361157860024,-1.4950942529012528,1.2363008829167415,-0.09084731292241484,-0.06878071615861805,0.5333083588232876,-1.12925401485355,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273,-0.8647500794353196,-0.2479436979941884,-0.07475805711511273
3.625,0.6251771237665354,1.761297939124079,-0.7960985989669656,-0.9560000346077109,-0.6788568341047716,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8974190725034599,-0.9244588502085886,-0.28635185285398296,-0.9293723496654246,-1.0699620116141444,-0.17790413065733665,-1.0443699186671251,-1.2220715233839148,0.13498894483468893,-1.0406462694459835,-0.6517918204838808,0.03607091942665057,0.07208873727487823,-0.5807200566045949,-1.2804032515276085,-1.1336184511432628,0.0760535802618458,0.9149705265207672,1.2796219273653135,1.3228350531171629,-1.4078290160331277,-1.4760496610348435,0.9895395297524655,-0.026002240132452024,-0.24975699645652444,0.6008888558676518,-1.142148022501271,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658,-0.8655409313245872,-0.24095414347922003,-0.027813752848389658
