Time,UnixTime,Tmp
1.1542820930481,1627968857.27374,33.77
2.65435194969177,1627968858.77381,33.81
2.90436196327209,1627968859.02382,33.81
3.15437197685242,1627968859.27383,33.81
4.65444207191467,1627968860.7739,33.79
4.90446209907532,1627968861.02392,33.79
5.15447211265564,1627968861.27393,33.79
9.90469193458557,1627968866.02415,33.81
10.1547019481659,1627968866.27416,33.81
10.4047119617462,1627968866.52417,33.83
10.6547219753265,1627968866.77418,33.83
10.9047319889069,1627968867.02419,33.83
11.1547420024872,1627968867.2742,33.83
11.4047620296478,1627968867.52422,33.83
11.6547720432281,1627968867.77423,33.83
11.9047820568085,1627968868.02424,33.83
12.1547920703888,1627968868.27425,33.83
12.4048020839691,1627968868.52426,33.83
12.6548120975494,1627968868.77427,33.83
12.9048321247101,1627968869.02429,33.83
13.1548421382904,1627968869.2743,33.83
13.4048521518707,1627968869.52431,33.83
13.6548619270325,1627968869.77432,33.83
13.9048719406128,1627968870.02433,33.83
14.1548819541931,1627968870.27434,33.83
14.4048919677734,1627968870.52435,33.83
14.6549119949341,1627968870.77437,33.83
14.9049220085144,1627968871.02438,33.83
15.1549320220947,1627968871.27439,33.83
16.9050121307373,1627968873.02447,33.87
17.1550221443176,1627968873.27448,33.87
