Time,UnixTime,Ibi
23.2450501918793,1631518635.30679,0.6562803
31.1516599655151,1631518643.2134,0.6406546
547.753710031509,1631519159.81545,0.4687717
548.19123005867,1631519160.25297,0.4375203
548.644380092621,1631519160.70612,0.453146
574.98935008049,1631519187.05109,0.4687717
575.458120107651,1631519187.51986,0.4687717
607.27209019661,1631519219.33383,0.4687717
