Time,Performance
14.15627,-1
14.20618,-1
14.25694,-1
14.30784,-1
14.36423,-1
14.41428,-1
14.50235,-1
14.57129,-1
14.62797,-1
14.72504,-1
14.78725,-1
14.88668,-1
14.98916,-1
15.0891,-1
15.18696,-1
15.26893,-1
15.36408,-1
15.46055,-1
15.55737,-1
15.65544,-1
15.75259,-1
15.85517,-1
15.95789,-1
16.05936,-1
16.16,-1
16.26377,-1
16.36594,-1
16.46912,-1
16.56933,-1
16.67032,-1
16.77023,-1
16.8716,-1
16.97344,-1
17.07421,-1
17.1757,-1
17.2764,-1
17.37778,-1
17.47953,-1
17.5811,-1
17.68357,-1
17.78516,-1
17.88767,-1
17.99358,-1
18.09636,-1
18.21688,-1
18.32111,-1
18.42552,-1
18.53109,-1
18.63482,-1
18.73799,-1
18.84114,-1
18.94389,-1
19.0509,-1
19.15601,-1
19.26166,-1
19.36642,-1
19.47034,-1
19.57497,-1
19.67936,-1
19.78397,-1
19.88922,-1
19.99539,-1
20.10153,-1
20.20619,-1
20.31228,-1
20.41922,-1
20.52468,-1
20.63345,-1
20.73904,-1
20.84841,-1
20.95835,-1
21.06703,-1
21.1761,-1
21.28441,-1
21.39314,-1
21.50132,-1
21.6083,-1
21.71843,-1
21.83304,-1
21.96675,-1
22.08658,-1
22.20469,-1
22.32169,-1
22.44285,-1
22.56407,-1
22.67935,-1
22.79502,-1
22.91558,-1
23.03889,-1
23.15707,-1
23.2753,-1
23.38948,-1
23.50995,-1
23.62957,-1
23.7482,-1
23.86991,-1
23.99147,-1
24.11279,-1
24.23143,-1
24.34696,-1
24.46274,-1
24.57883,-1
24.69354,-1
24.81523,-1
24.93721,-1
25.05645,-1
25.17209,-1
25.2922,-1
25.4068,-1
25.52197,-1
25.63572,-1
25.75074,-1
25.86523,-1
25.98104,-1
26.11567,-1
26.23125,-1
26.34681,-1
26.46809,-1
26.58389,-1
26.69939,-1
26.81628,-1
26.93487,-1
27.05521,-1
27.17104,-1
27.28758,-1
27.4062,-1
27.52286,-1
27.63896,-1
27.75633,-1
27.87432,-1
27.99401,-1
28.1111,-1
28.22976,-1
28.35083,-1
28.47162,-1
28.59046,-1
28.71248,-1
28.8332,-1
28.95331,-1
29.07622,-1
29.19674,-1
29.31875,-1
29.44147,-1
29.56295,-1
29.68581,-1
29.80941,-1
29.93263,-1
30.05524,-1
30.19609,-1
30.31871,-1
30.4408,-1
30.56283,-1
30.68518,-1
30.81048,-1
30.93405,-1
31.06011,-1
31.19074,-1
31.31731,-1
31.44914,-1
31.57865,-1
31.70405,-1
31.83815,-1
31.96491,-1
32.09657,-1
32.23065,-1
32.35983,-1
32.49263,-1
32.62045,-1
32.7551,-1
32.89162,-1
33.02349,-1
33.1586,-1
33.28979,-1
33.42747,-1
33.56265,-1
33.69287,-1
33.82996,-1
33.96077,-1
34.10173,-1
34.24693,-1
34.381,-1
34.54039,-1
34.67953,-1
34.81306,-1
34.95461,-1
35.09451,-1
35.24027,-1
35.38347,-1
35.51947,-1
35.66287,-1
35.80061,-1
35.94352,-1
36.08547,-1
36.22296,-1
36.36508,-1
36.49923,-1
36.64306,-1
36.78839,-1
36.92603,-1
37.07106,-1
37.20895,-1
37.35719,-1
37.50036,-1
37.63828,-1
37.78376,-1
37.92522,-1
38.07204,-1
38.21843,-1
38.36102,-1
38.50943,-1
38.64989,-1
38.79523,-1
38.94161,-1
39.10756,-1
39.25661,-1
39.40847,-1
39.55156,-1
39.69834,-1
39.84937,-1
39.99314,-1
40.14416,-1
40.29276,-1
40.43489,-1
40.58599,-1
40.72901,-1
40.87994,-1
41.03171,-1
41.1768,-1
41.33026,-1
41.48289,-1
41.62752,-1
41.77707,-1
41.92998,-1
42.08207,-1
42.24028,-1
42.39943,-1
42.55708,-1
