Time,UnixTime,Hr
23.2450501918793,1631518635.30679,91.42435
31.1516599655151,1631518643.2134,93.65421
547.753710031509,1631519159.81545,127.9941
548.19123005867,1631519160.25297,137.1365
548.644380092621,1631519160.70612,132.4077
574.98935008049,1631519187.05109,127.9941
575.458120107651,1631519187.51986,127.9941
607.27209019661,1631519219.33383,127.9941
