Time,UnixTime,Ibi
93.8678050041199,1631600008.89415,0.7031577
178.652985095978,1631600093.67933,0.7031574
316.253104925156,1631600231.27945,0.562526
341.660535097122,1631600256.68688,0.4687717
342.129304885864,1631600257.15565,0.4687717
