Time,UnixTime,Tmp
-1.85906505584717,1631599913.16728,29.39
-1.60905504226685,1631599913.41729,29.39
-1.35904502868652,1631599913.6673,29.39
-1.1090350151062,1631599913.91731,29.39
-0.859025001525879,1631599914.16732,29.37
-0.609014987945557,1631599914.41733,29.37
-0.359004974365234,1631599914.66734,29.37
-0.10898494720459,1631599914.91736,29.37
1.14106488227844,1631599916.16741,29.43
1.39108490943909,1631599916.41743,29.43
1.64109492301941,1631599916.66744,29.43
1.89110493659973,1631599916.91745,29.43
3.64118504524231,1631599918.66753,29.45
3.89119505882263,1631599918.91754,29.45
4.14120507240295,1631599919.16755,29.45
4.39121508598328,1631599919.41756,29.45
4.64123487472534,1631599919.66758,29.45
4.89124488830566,1631599919.91759,29.45
5.14125490188599,1631599920.1676,29.47
5.39126491546631,1631599920.41761,29.47
5.64127492904663,1631599920.66762,29.47
5.89128494262695,1631599920.91763,29.47
6.1413049697876,1631599921.16765,29.49
6.39131498336792,1631599921.41766,29.49
6.64132499694824,1631599921.66767,29.49
6.89133501052856,1631599921.91768,29.49
7.14134502410889,1631599922.16769,29.49
7.39135503768921,1631599922.4177,29.49
7.64137506484985,1631599922.66772,29.49
7.89138507843018,1631599922.91773,29.49
8.1413950920105,1631599923.16774,29.49
8.39140486717224,1631599923.41775,29.49
8.64141488075256,1631599923.66776,29.49
8.89142489433289,1631599923.91777,29.49
9.14143490791321,1631599924.16778,29.55
9.39145493507385,1631599924.4178,29.55
9.64146494865417,1631599924.66781,29.55
9.8914749622345,1631599924.91782,29.55
10.1414849758148,1631599925.16783,29.57
10.3914949893951,1631599925.41784,29.57
10.6415050029755,1631599925.66785,29.57
10.8915250301361,1631599925.91787,29.57
11.1415350437164,1631599926.16788,29.55
11.3915450572968,1631599926.41789,29.55
11.6415550708771,1631599926.6679,29.55
11.8915650844574,1631599926.91791,29.55
13.3916349411011,1631599928.41798,29.53
13.6416449546814,1631599928.66799,29.53
13.8916549682617,1631599928.918,29.53
14.1416749954224,1631599929.16802,29.45
14.3916850090027,1631599929.41803,29.45
14.641695022583,1631599929.66804,29.45
14.8917050361633,1631599929.91805,29.45
15.1417150497437,1631599930.16806,29.47
15.391725063324,1631599930.41807,29.47
15.6417450904846,1631599930.66809,29.47
15.8917551040649,1631599930.9181,29.47
17.3918249607086,1631599932.41817,29.45
17.6418349742889,1631599932.66818,29.45
17.8918449878693,1631599932.91819,29.45
18.1418550014496,1631599933.1682,29.49
18.3918650150299,1631599933.41821,29.49
18.6418750286102,1631599933.66822,29.49
18.8918950557709,1631599933.91824,29.49
19.1419050693512,1631599934.16825,29.49
19.3919150829315,1631599934.41826,29.49
19.6419250965118,1631599934.66827,29.49
19.8919348716736,1631599934.91828,29.49
20.1419448852539,1631599935.16829,29.49
20.3919649124146,1631599935.41831,29.49
20.6419749259949,1631599935.66832,29.49
20.8919849395752,1631599935.91833,29.49
21.1419949531555,1631599936.16834,29.49
21.3920049667358,1631599936.41835,29.49
21.6420149803162,1631599936.66836,29.49
21.8920249938965,1631599936.91837,29.49
23.1420850753784,1631599938.16843,29.53
23.3920950889587,1631599938.41844,29.53
23.6421148777008,1631599938.66846,29.53
23.8921248912811,1631599938.91847,29.53
25.892215013504,1631599940.91856,29.55
26.1422250270844,1631599941.16857,29.57
26.3922350406647,1631599941.41858,29.57
26.642245054245,1631599941.66859,29.57
26.8922650814056,1631599941.91861,29.57
27.142275094986,1631599942.16862,29.57
27.3922848701477,1631599942.41863,29.57
27.642294883728,1631599942.66864,29.57
27.8923048973084,1631599942.91865,29.57
29.1423649787903,1631599944.16871,29.55
29.3923749923706,1631599944.41872,29.55
29.6423850059509,1631599944.66873,29.55
29.8924050331116,1631599944.91875,29.55
30.1424150466919,1631599945.16876,29.69
30.3924250602722,1631599945.41877,29.69
30.6424350738525,1631599945.66878,29.69
30.8924450874329,1631599945.91879,29.69
31.1424551010132,1631599946.1688,29.61
31.3924648761749,1631599946.41881,29.61
31.6424849033356,1631599946.66883,29.61
31.8924949169159,1631599946.91884,29.61
33.8925850391388,1631599948.91893,29.55
35.8926749229431,1631599950.91902,29.57
37.6427550315857,1631599952.6691,29.53
37.8927750587463,1631599952.91912,29.53
38.1427850723267,1631599953.16913,29.55
38.392795085907,1631599953.41914,29.55
38.6428050994873,1631599953.66915,29.55
38.892814874649,1631599953.91916,29.55
39.1428248882294,1631599954.16917,29.71
39.39284491539,1631599954.41919,29.71
39.6428549289703,1631599954.6692,29.71
39.8928649425507,1631599954.91921,29.71
41.1429250240326,1631599956.16927,29.75
41.3929350376129,1631599956.41928,29.75
41.6429450511932,1631599956.66929,29.75
41.8929550647736,1631599956.9193,29.75
42.1429650783539,1631599957.16931,29.77
42.3929750919342,1631599957.41932,29.77
42.6429948806763,1631599957.66934,29.77
42.8930048942566,1631599957.91935,29.77
43.1430149078369,1631599958.16936,29.75
43.3930249214172,1631599958.41937,29.75
43.6430349349976,1631599958.66938,29.75
43.8930449485779,1631599958.91939,29.75
44.1430549621582,1631599959.1694,29.77
44.3930749893188,1631599959.41942,29.77
44.6430850028992,1631599959.66943,29.77
44.8930950164795,1631599959.91944,29.77
45.1431050300598,1631599960.16945,29.79
45.3931150436401,1631599960.41946,29.79
45.6431250572205,1631599960.66947,29.79
45.8931450843811,1631599960.91949,29.79
46.1431550979614,1631599961.1695,29.77
46.3931648731232,1631599961.41951,29.77
46.6431748867035,1631599961.66952,29.77
46.8931849002838,1631599961.91953,29.77
47.1431949138641,1631599962.16954,29.77
47.3932149410248,1631599962.41956,29.77
47.6432249546051,1631599962.66957,29.77
47.8932349681854,1631599962.91958,29.77
49.1432950496674,1631599964.16964,29.81
49.3933050632477,1631599964.41965,29.81
49.643315076828,1631599964.66966,29.81
49.8933250904083,1631599964.91967,29.81
51.8934149742126,1631599966.91976,29.81
52.1434350013733,1631599967.16978,29.83
52.3934450149536,1631599967.41979,29.83
52.6434550285339,1631599967.6698,29.83
52.8934650421143,1631599967.91981,29.83
53.1434750556946,1631599968.16982,29.81
53.3934850692749,1631599968.41983,29.81
53.6434950828552,1631599968.66984,29.81
53.8935148715973,1631599968.91986,29.81
54.1435248851776,1631599969.16987,29.81
54.3935348987579,1631599969.41988,29.81
54.6435449123383,1631599969.66989,29.81
54.8935549259186,1631599969.9199,29.81
55.1435649394989,1631599970.16991,29.83
55.3935849666595,1631599970.41993,29.83
55.6435949802399,1631599970.66994,29.83
55.8936049938202,1631599970.91995,29.83
57.1436650753021,1631599972.17001,29.85
57.3936750888824,1631599972.42002,29.85
57.6436851024628,1631599972.67003,29.85
57.8936948776245,1631599972.92004,29.85
59.1437549591064,1631599974.1701,29.87
59.3937649726868,1631599974.42011,29.87
59.6437749862671,1631599974.67012,29.87
59.8937849998474,1631599974.92013,29.87
60.1438050270081,1631599975.17015,29.91
60.3938150405884,1631599975.42016,29.91
60.6438250541687,1631599975.67017,29.91
60.893835067749,1631599975.92018,29.91
61.1438450813293,1631599976.17019,29.89
61.3938550949097,1631599976.4202,29.89
61.6438748836517,1631599976.67022,29.89
61.8938848972321,1631599976.92023,29.89
62.1438949108124,1631599977.17024,29.89
62.3939049243927,1631599977.42025,29.89
62.643914937973,1631599977.67026,29.89
62.8939249515533,1631599977.92027,29.89
63.1439349651337,1631599978.17028,29.89
63.3939549922943,1631599978.4203,29.89
63.6439650058746,1631599978.67031,29.89
63.893975019455,1631599978.92032,29.89
65.1440351009369,1631599980.17038,29.89
65.3940448760986,1631599980.42039,29.89
65.644054889679,1631599980.6704,29.89
65.8940649032593,1631599980.92041,29.89
66.1440749168396,1631599981.17042,29.91
66.3940949440002,1631599981.42044,29.91
66.6441049575806,1631599981.67045,29.91
66.8941149711609,1631599981.92046,29.91
67.1441249847412,1631599982.17047,29.93
67.3941349983215,1631599982.42048,29.93
67.6441450119019,1631599982.67049,29.93
67.8941550254822,1631599982.9205,29.93
69.8942549228668,1631599984.9206,29.93
70.1442649364471,1631599985.17061,29.97
70.3942749500275,1631599985.42062,29.97
70.6442849636078,1631599985.67063,29.97
70.8942949771881,1631599985.92064,29.97
71.1443150043488,1631599986.17066,29.93
71.3943250179291,1631599986.42067,29.93
71.6443350315094,1631599986.67068,29.93
71.8943450450897,1631599986.92069,29.93
72.14435505867,1631599987.1707,29.97
72.3943650722504,1631599987.42071,29.97
72.6443750858307,1631599987.67072,29.97
72.8943948745728,1631599987.92074,29.97
73.1444048881531,1631599988.17075,29.97
73.3944149017334,1631599988.42076,29.97
73.6444249153137,1631599988.67077,29.97
73.894434928894,1631599988.92078,29.97
74.1444449424744,1631599989.17079,29.97
74.394464969635,1631599989.42081,29.97
74.6444749832153,1631599989.67082,29.97
74.8944849967957,1631599989.92083,29.97
75.144495010376,1631599990.17084,29.99
75.3945050239563,1631599990.42085,29.99
75.6445150375366,1631599990.67086,29.99
75.8945350646973,1631599990.92088,29.99
77.8946249485016,1631599992.92097,29.99
78.1446349620819,1631599993.17098,30.01
78.3946449756622,1631599993.42099,30.01
78.6446549892426,1631599993.671,30.01
78.8946650028229,1631599993.92101,30.01
79.1446850299835,1631599994.17103,30.03
79.3946950435638,1631599994.42104,30.03
79.6447050571442,1631599994.67105,30.03
79.8947150707245,1631599994.92106,30.03
80.1447250843048,1631599995.17107,30.05
80.3947350978851,1631599995.42108,30.05
80.6447448730469,1631599995.67109,30.05
80.8947649002075,1631599995.92111,30.05
81.1447749137878,1631599996.17112,30.01
81.3947849273682,1631599996.42113,30.01
81.6447949409485,1631599996.67114,30.01
