Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
44.0,1.3765980583571025,-2.218979618903353,-0.5285850504251791,-0.6420349476848934,-1.2329917236700605,1.0,0.0
44.01667,1.3304190306092347,-2.230616976364325,-0.4478067597383651,-0.6397269526120055,-1.2329917236700605,1.0,0.0
44.03333,1.220031304670525,-2.0771263124851735,-0.3687651423759587,-0.6398794287818225,-1.2329917236700605,1.0,0.0
44.05,1.0712401615650464,-1.824997032653665,-0.290683631381267,-0.6402306445716895,-1.2329917236700605,1.0,0.0
44.06667,0.9224490184595046,-1.572867752822049,-0.21260212038654203,-0.6405818603615568,-1.2329917236700605,1.0,0.0
44.08333,0.7737471321885507,-1.3208897203090237,-0.13456744893055428,-0.6409328654640875,-1.2329917236700605,1.0,0.0
44.1,0.6249559890830089,-1.0687604404774078,-0.05648593793582934,-0.6412840812539546,-1.2329917236700605,1.0,0.0
44.11666,0.47625410281199165,-0.8167824079642749,0.021548733520191696,-0.6416350863564854,-1.2329917236700605,1.0,0.0
44.13334,0.32737370287205186,-0.5645018808143907,0.09967708405355405,-0.6419865128336887,-1.2329917236700605,1.0,0.0
44.15,0.17867181660103468,-0.3125238483012579,0.17771175550957508,-0.6423375179362194,-1.2329917236700605,1.0,0.0
44.16667,0.029880673495492827,-0.060394568469641564,0.2557932665043,-0.6426887337260867,-1.2329917236700605,1.0,0.0
44.18333,-0.11882121277546101,0.1915834640433837,0.3338279379602878,-0.6430397388286172,-1.2329917236700605,1.0,0.0
44.2,-0.26761235588100285,0.4437127438749997,0.41190944895501275,-0.6433909546184845,-1.2329917236700605,1.0,0.0
44.21667,-0.330587861573606,0.5828522943335649,0.4535592084373565,-0.6437421704083516,-1.2329917236700605,1.0,0.0
44.23333,-0.25110926718741494,0.5343949803887574,0.43472325325832695,-0.6440931755108823,-1.2329917236700605,1.0,0.0
44.25,-0.1715829665621152,0.4859085804211853,0.41587599198375613,-0.6444443913007494,-1.2329917236700605,1.0,0.0
44.26667,-0.09205666593681543,0.4374221804536132,0.39702873070918543,-0.6447956070906165,-1.2329917236700605,1.0,0.0
44.28333,-0.012578071550624185,0.3889648665088057,0.37819277553015596,-0.6466545499078221,-1.2329917236700605,1.0,0.0
44.3,0.06694822907467557,0.34047846654123354,0.35934551425558514,-0.6486364216295948,-1.2329917236700605,1.0,0.0
44.31667,0.14647452970000915,0.2919920665736408,0.34049825298100633,-0.6506182933513681,-1.2329917236700605,1.0,0.0
44.33333,0.22595312408616636,0.2435347526288539,0.3216622978019848,-0.6525989761878843,-1.2329917236700605,1.0,0.0
44.35,0.3054794247115,0.19504835266126133,0.30281503652740605,-0.6545808479096578,-1.2329917236700605,1.0,0.0
44.36666,0.3849580190976912,0.14659103871645368,0.2839790813483765,-0.6565615307461748,-1.2329917236700605,1.0,0.0
44.38334,0.4645320259620995,0.09807555272611711,0.2651205139782645,-0.658544591353203,-1.2329917236700605,1.0,0.0
44.4,0.5590967851037096,0.04403675611545584,0.2627912331154554,-0.66052527418972,-1.2262126150091217,1.0,0.0
44.41667,0.7592059053445552,-0.049062103572357726,0.3758808400770433,-0.6625071459114934,-1.2169233793765784,1.0,0.0
44.43333,0.8784187159419292,-0.124657077651052,0.4485319686679755,-0.6644878287480096,-1.207639716170934,1.0,0.0
44.45,0.7552746419475628,-0.14793179257300537,0.4000649942558664,-0.6664697004697832,-1.1983504805383904,1.0,0.0
44.46667,0.580143090881406,-0.08823276530066342,0.4667870064985386,-0.6684515721915556,-1.1890612449058469,1.0,0.0
44.48333,0.31861891094231004,0.10948363422526294,0.725122473390947,-0.6704322550280727,-1.1797775817001903,1.0,0.0
44.5,0.1646964503855884,0.22585143897101795,0.9109073926453299,-0.6724141267498452,-1.1704883460676467,1.0,0.0
44.51667,0.11851742263772062,0.26076351135393316,1.0239969996068696,-0.6743959984716178,-1.1611991104351032,1.0,0.0
44.53333,-0.08151731418699237,0.15750293005853389,1.1773956631198352,-0.6733144158768954,-1.1519154472294466,1.0,0.0
44.55,-0.37398448992348815,-0.028694789317013893,1.3551079026308261,-0.671984810445518,-1.142626211596903,1.0,0.0
44.56667,-0.35469577295277643,-0.24975727954817128,1.3510395922822565,-0.67065520501414,-1.1333369759643594,1.0,0.0
44.58333,-0.23166499394327145,-0.48229029678480007,1.286476413833482,-0.6693263971865008,-1.1240533127587151,1.0,0.0
44.6,-0.21956285285230856,-0.46573477748094533,1.147695633045116,-0.6679967917551228,-1.1147640771261718,1.0,0.0
44.61666,-0.22340879667494232,-0.41339808348878837,0.9983454412479423,-0.666667983927483,-1.105480413920515,1.0,0.0
44.63334,-0.22725935747695317,-0.36099856033219974,0.8488159575039038,-0.6653375808923678,-1.0961856058610846,1.0,0.0
44.65,-0.23110530129958695,-0.3086618663400428,0.6994657657067301,-0.664008773064728,-1.0936754713219425,1.0,0.0
44.66667,-0.2349535536119109,-0.2562937577656476,0.5500259279360604,-0.66267916763335,-1.0936754713219425,1.0,0.0
44.68333,-0.238799497434543,-0.20395706377351297,0.4006757361389504,-0.6613503598057109,-1.0936754713219425,1.0,0.0
44.7,-0.24264774974686698,-0.15158895519911783,0.25123589836828064,-0.6600207543743328,-1.0936754713219425,1.0,0.0
44.71667,-0.2104513780431634,0.03376063458186934,0.06093916361470512,-0.6586911489429553,-1.0936754713219425,1.0,0.0
44.73333,-0.11814872629995306,0.44082381007642363,-0.19739630327770336,-0.6573623411153157,-1.0936754713219425,1.0,0.0
44.75,-0.06422968712517171,0.7609498157366315,-0.45588683347550846,-0.6560327356839382,-1.0936754713219425,1.0,0.0
44.76667,-0.04883667787588246,0.9936969649560662,-0.7143773636733136,-0.6547031302525608,-1.0936754713219425,1.0,0.0
44.78333,0.16825718404713322,1.4368508865628735,-1.0129863009705706,-0.6562509916205657,-1.0936754713219425,1.0,0.0
44.8,0.5067949083415089,2.006898739112188,-1.3359959602566671,-0.6580321630086527,-1.0936754713219425,1.0,0.0
44.81667,0.6263606480315425,1.949517400360001,-1.5622805069494488,-0.6598133343967408,-1.0936754713219425,1.0,0.0
44.83333,0.672511973903128,1.6820187421779795,-1.7560321071186724,-0.6615934372956926,-1.0936754713219425,1.0,0.0
44.85,0.16724998109873715,1.5872197074510515,-1.3852539107825674,-0.6633746086837807,-1.0936754713219425,1.0,0.0
44.86666,-0.4173334799415951,1.517437448794842,-0.9331668437208526,-0.6651547115827333,-1.0936754713219425,1.0,0.0
44.88334,-0.6335064409801858,1.5638442089777438,-0.22227038665586193,-0.6669369514599551,-1.0936754713219425,1.0,0.0
44.9,-0.8336206347132903,1.6291113695417725,0.4000715564259301,-0.6687170543589078,-1.0936754713219425,1.0,0.0
44.91667,-0.9259786902090652,1.8269464463783764,0.4000715564259301,-0.6704982257469957,-1.0936754713219425,1.0,0.0
44.93333,-0.876645491305512,1.9986166186866057,0.32775377395563254,-0.6722783286459476,-1.0936754713219425,1.0,0.0
44.95,-0.3994622045773417,2.0917154783744194,0.036951927482977855,-0.6740595000340357,-1.0936754713219425,1.0,0.0
44.96667,0.22742630908974823,2.1499898735386296,0.08456754552709028,-0.6758406714221229,-1.0936754713219425,1.0,0.0
44.98333,1.1043015006502466,2.1499898735386296,0.6981142793965603,-0.6776207743210755,-1.0936754713219425,1.0,0.0
45.0,1.2676857974009301,2.1499898735386296,1.1910850332083889,-0.6794019457091627,-1.0936754713219425,1.0,0.0
45.01667,0.7137149758281897,2.1499898735386296,1.5625461413874844,-0.68118311709725,-1.0936754713219425,1.0,0.0
45.03333,0.20791574763664922,2.1499898735386296,1.2695612915254066,-0.6808289176289186,-1.0936754713219425,1.0,0.0
45.05,-0.2692675390913176,2.1499898735386296,0.5748679916188054,-0.6803020939441179,-1.0936754713219425,1.0,0.0
45.06667,-0.8155700522317365,2.1499898735386296,-0.5429971749157843,-0.6797752702593172,-1.0936754713219425,1.0,0.0
45.08333,-1.3847697379812909,2.1499898735386296,-1.8023825760157384,-0.6792487626055213,-1.0936754713219425,1.0,0.0
45.1,-1.8064652008115532,1.9975710367171993,-1.976327435386626,-0.6787219389207204,-1.0936754713219425,1.0,0.0
45.11666,-2.2064433583654646,1.8231153900766761,-1.9924734020674015,-0.6781954312669243,-1.0936754713219425,1.0,0.0
45.13334,-1.2543036771516132,1.404424252138224,-1.605339697679469,-0.6776682915511191,-1.0936754713219425,1.0,0.0
45.15,-0.39161773920499005,1.011560393245737,-1.2656475451695173,-0.6771417838973232,-1.0936754713219425,1.0,0.0
45.16667,-0.1761156097148487,0.8020879589481567,-1.2656475451695173,-0.6766149602125222,-1.0936754713219425,1.0,0.0
45.18333,0.004888499170431838,0.5061301405486023,-1.365846294264749,-0.6760884525587264,-1.0936754713219425,1.0,0.0
45.2,0.08185354541691091,-0.05246301757827914,-1.7697377476989915,-0.6755616288739256,-1.0936754713219425,1.0,0.0
45.21667,0.08410091447832645,-0.42416830941397365,-2.0227925913492664,-0.6750348051891248,-1.0936754713219425,1.0,0.0
45.23333,-0.038929864531231005,-0.48230156372315564,-2.0227925913492664,-0.6745082975353288,-1.0936754713219425,1.0,0.0
45.25,-0.08545348397167564,-0.48835882754047405,-1.998673843116008,-0.6739814738505282,-1.0936754713219425,1.0,0.0
